TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090714,16.519,1.0,15.065,0.852,1.0,17.471,1.491,1.0,16.718,14.729,1.482,18.021,2.902,16.519,1.0,15.065,0.852,1.0,17.471,1.491,1.0,477.203,252.044,1.0,317.206,252.044,1.0,-9999,-9999,372.905,372.905,0.0,341.51,1.0,309.784,341.51,1.0,11.601,1.0,12.934,11.601,1.0,77.59,77.871,1.0,0.0,0.0,0.0,6.049,4.726,1.0,0.433362708333,1.0,484.552291667,1.0,484.552291667,1.0,81.749375,1.0,373.743,1.0,22.481,1.0,-0.244518,1.0,30.7922,1.0,-9999,-9999,-9999,5.85346,-9999,108.906,1.0,-9999,-9999,-9999,4.46076,-9999,-9999,-9999,19,29,19,29,0.630384,1.0,0.112762,0.11405,0.630384,1.0,0.112761,0.114049,0.641444,1.0,0.0026578,0.626738,0.630384,0.630474,0.632231,0.643022,0.664562,0.676182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.241501,0.241429,1.0,0.103549,0.105187,0.847238,1.10022,1.0,0.166569,0.167748,0.241501,0.241429,1.0,0.10357,0.105207,0.847238,1.10022,1.0,0.166563,0.167741,0.239813,0.24068,0.241226,0.251285,0.266108,0.277656,0.297697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.842503,0.843774,0.843782,0.847563,0.849008,0.883468,0.885275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.290113,0.286935,0.301905,0.00298172,0.280423,0.287137,0.290556,0.298018,0.301607,0.330333,0.339512,-0.349693,-0.343449,-0.339539,0.00185616,-0.357337,-0.345705,-0.343247,-0.339874,-0.333688,-0.333232,-0.330123,0.686854,0.682032,0.716463,0.0140873,0.622466,0.64408,0.65593,0.68528,0.728804,0.791069,0.948001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090715,18.05,1.0,15.501,1.351,1.0,19.72,2.024,1.0,16.462,13.408,2.317,18.463,3.938,18.05,1.0,15.501,1.351,1.0,19.72,2.024,1.0,476.4,329.416,1.0,320.845,329.416,1.0,-9999,-9999,368.5,368.5,0.0,324.835,1.0,307.032,324.835,1.0,14.132,1.0,13.636,14.132,1.0,77.852,78.179,1.0,0.0,0.0,0.0,3.436,2.715,1.0,0.319112604167,1.0,633.342916667,1.0,633.342916667,1.0,93.1327083333,1.0,376.062,1.0,25.226,1.0,11.5023,1.0,14.483,1.0,-9999,-9999,-9999,5.38504,-9999,98.8733,1.0,-9999,-9999,-9999,5.79068,-9999,-9999,-9999,19,29,19,29,0.678132,1.0,0.12516,0.126623,0.678132,1.0,0.125147,0.12661,0.678781,1.0,0.0041665,0.651554,0.659509,0.660884,0.678059,0.680298,0.697895,0.717271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.249574,0.182594,1.0,0.0974019,0.0980097,0.918109,0.672392,1.0,0.189155,0.192599,0.249574,0.182594,1.0,0.0974019,0.0980097,0.918109,0.672392,1.0,0.189134,0.192578,0.217003,0.23005,0.232338,0.235582,0.249574,0.251846,0.254065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.888508,0.899697,0.900108,0.9183,0.92188,0.972208,0.990591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30501,0.296795,0.31751,0.00310933,0.296795,0.29841,0.30501,0.310506,0.325137,0.340615,0.352628,-0.379157,-0.381337,-0.361271,0.00274713,-0.381337,-0.371133,-0.367694,-0.360728,-0.350137,-0.349003,-0.342058,0.837027,0.880481,0.818324,0.0149818,0.660627,0.749157,0.751121,0.80386,0.891314,0.898648,1.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090716,17.791,1.0,15.456,0.84,1.0,19.321,2.346,1.0,16.412,13.962,2.083,18.018,3.324,17.791,1.0,15.456,0.84,1.0,19.321,2.346,1.0,475.564,375.814,1.0,319.86,375.814,1.0,-9999,-9999,369.166,369.166,0.0,308.258,1.0,307.448,308.258,1.0,13.828,1.0,12.23,13.828,1.0,78.243,78.428,1.0,0.0,0.0,0.0,3.797,4.368,1.0,0.389924020833,1.0,722.568125,1.0,722.568125,1.0,94.639375,1.0,376.484,1.0,23.823,1.0,0.234165,1.0,35.8915,1.0,-9999,-9999,-9999,5.63926,-9999,122.47,1.0,-9999,-9999,-9999,5.99437,-9999,-9999,-9999,19,29,19,29,0.732334,1.0,0.137229,0.156879,0.73128,1.0,0.137221,0.156872,0.717368,1.0,0.00992947,0.634906,0.637804,0.637931,0.73128,0.742512,0.789846,0.800219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317731,0.339072,1.0,0.0979206,0.098588,0.959905,0.933273,1.0,0.209267,0.238787,0.317731,0.339072,1.0,0.0979206,0.098588,0.958224,0.933975,1.0,0.209254,0.238776,0.317731,0.319078,0.31988,0.326328,0.340642,0.341982,0.351148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.798488,0.807113,0.807113,0.958224,0.960251,1.03713,1.04134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.293922,0.289255,0.308609,0.00329108,0.289255,0.290199,0.293922,0.302689,0.315922,0.335767,0.346225,-0.419606,-0.442025,-0.408759,0.00747104,-0.460158,-0.451711,-0.442557,-0.42659,-0.34567,-0.339312,-0.335292,0.790289,0.842435,0.764484,0.0154604,0.605174,0.684328,0.686458,0.737202,0.842435,0.85753,0.949528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090717,16.619,1.0,14.996,1.279,1.0,17.682,1.889,1.0,16.586,14.219,1.763,18.137,3.28,16.619,1.0,14.996,1.279,1.0,17.682,1.889,1.0,474.697,324.004,1.0,323.452,324.004,1.0,-9999,-9999,360.521,360.521,0.0,302.497,1.0,302.047,302.497,1.0,14.322,1.0,13.759,14.322,1.0,78.193,78.255,1.0,0.0,0.0,0.0,5.793,7.549,1.0,0.544481375,1.0,622.935625,1.0,622.935625,1.0,94.9483333333,1.0,373.947,1.0,21.419,1.0,-1.36125,1.0,43.7004,1.0,-9999,-9999,-9999,5.11329,-9999,132.082,1.0,-9999,-9999,-9999,6.12214,-9999,-9999,-9999,19,29,19,29,1.22809,1.0,0.12507,0.125314,1.22809,1.0,0.125065,0.125309,1.23154,1.0,0.00152639,1.22732,1.22809,1.22831,1.22857,1.23023,1.24372,1.24651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0973644,0.234289,1.0,0.0861659,0.0861814,1.89501,2.14075,1.0,0.191332,0.191688,0.0973644,0.234289,1.0,0.0861659,0.0861814,1.89501,2.14075,1.0,0.191324,0.191681,0.09573,0.0973644,0.0977948,0.0985338,0.100066,0.100632,0.102053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.89476,1.89501,1.89501,1.89508,1.89536,1.91839,1.92224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.270495,0.271611,0.284135,0.00279482,0.267071,0.270595,0.272,0.277827,0.287678,0.306531,0.321319,-0.960679,-0.956474,-0.947403,0.00157644,-0.958002,-0.956759,-0.956474,-0.951058,-0.941223,-0.937191,-0.9249,0.615169,0.651552,0.603115,0.0134051,0.480422,0.541387,0.542705,0.585077,0.659491,0.672,0.800935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090718,14.755,1.0,13.618,1.036,1.0,15.5,1.63,1.0,14.453,12.23,1.73,15.91,2.533,14.755,1.0,13.618,1.036,1.0,15.5,1.63,1.0,473.797,347.934,1.0,313.366,347.934,1.0,-9999,-9999,358.603,358.603,0.0,312.165,1.0,300.848,312.165,1.0,8.709,1.0,10.027,8.709,1.0,78.259,78.242,1.0,0.0,0.0,0.0,6.089,3.167,1.0,0.462924208333,1.0,668.953333333,1.0,668.953333333,1.0,95.025,1.0,370.503,1.0,22.318,1.0,6.22165,1.0,20.4026,1.0,-9999,-9999,-9999,3.46545,-9999,121.005,1.0,-9999,-9999,-9999,4.5678,-9999,-9999,-9999,19,29,19,29,0.312584,1.0,0.0688192,0.0688894,0.312584,1.0,0.0688109,0.0688811,0.312952,1.0,0.00215808,0.287081,0.312074,0.312504,0.312733,0.317452,0.318295,0.341397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.336723,0.342976,1.0,0.0873617,0.0876009,0.27796,0.618417,1.0,0.0936625,0.0936625,0.336723,0.342976,1.0,0.0873617,0.0876009,0.27796,0.618417,1.0,0.0936469,0.0936469,0.334581,0.335634,0.336529,0.337086,0.341427,0.348574,0.350627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.238687,0.27796,0.27796,0.27796,0.27796,0.27796,0.325271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.240913,0.249458,0.252794,0.00219323,0.237929,0.24053,0.242098,0.250758,0.254708,0.26218,0.282934,-0.0746289,-0.0631262,-0.0601578,0.00261958,-0.0746289,-0.0720272,-0.0715908,-0.0636271,-0.0610842,-0.053823,-0.0164964,0.457995,0.465986,0.473503,0.0107678,0.399337,0.417427,0.417827,0.460226,0.482266,0.549606,0.654942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090719,16.209,1.0,13.904,1.387,1.0,17.719,2.121,1.0,15.048,12.543,1.507,16.689,2.907,16.209,1.0,13.904,1.387,1.0,17.719,2.121,1.0,472.865,371.234,1.0,317.873,371.234,1.0,-9999,-9999,360.04,360.04,0.0,308.431,1.0,301.747,308.431,1.0,11.192,1.0,10.419,11.192,1.0,78.194,78.269,1.0,0.0,0.0,0.0,5.724,3.114,1.0,0.400721791667,1.0,713.769375,1.0,713.769375,1.0,94.0060416667,1.0,370.242,1.0,24.31,1.0,8.29893,1.0,14.357,1.0,-9999,-9999,-9999,4.93332,-9999,107.913,1.0,-9999,-9999,-9999,5.24353,-9999,-9999,-9999,19,29,19,29,0.573327,1.0,0.0941708,0.0945709,0.573327,1.0,0.0941375,0.0945377,0.572866,1.0,0.00220961,0.529504,0.565139,0.572815,0.574236,0.578759,0.582519,0.5873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.311191,0.379005,1.0,0.08732,0.0906209,0.710574,0.719473,1.0,0.138881,0.1393,0.311191,0.379005,1.0,0.0872624,0.0905654,0.710574,0.719473,1.0,0.138839,0.139258,0.258955,0.270094,0.308613,0.311191,0.313631,0.318565,0.318586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63674,0.710546,0.710605,0.717463,0.72039,0.732152,0.745125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.247181,0.251334,0.255406,0.00143363,0.246071,0.246767,0.249007,0.254261,0.262153,0.262381,0.272759,-0.326938,-0.321993,-0.317459,0.00190714,-0.331019,-0.327382,-0.326242,-0.321993,-0.314388,-0.307579,-0.299207,0.454776,0.452805,0.469295,0.00863347,0.413469,0.423727,0.424147,0.45407,0.465962,0.539011,0.607578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090720,19.378,1.0,16.907,1.792,1.0,20.997,1.416,1.0,15.431,13.061,1.882,16.984,3.004,19.378,1.0,16.907,1.792,1.0,20.997,1.416,1.0,471.903,318.3,1.0,295.971,318.3,1.0,-9999,-9999,379.456,379.456,0.0,318.637,1.0,313.878,318.637,1.0,17.496,1.0,10.544,17.496,1.0,78.204,78.41,1.0,0.165,0.165,0.0,4.561,4.897,1.0,0.429293466667,0.9375,611.966458333,1.0,611.966458333,1.0,87.311875,1.0,373.65,1.0,22.883,1.0,0.220317,1.0,17.3327,1.0,-9999,-9999,-9999,3.88043,-9999,110.172,1.0,-9999,-9999,-9999,5.8522,-9999,-9999,-9999,19,29,19,29,0.879077,1.0,0.124471,0.126894,0.879077,1.0,0.124443,0.126866,0.89502,1.0,0.00811216,0.802328,0.863998,0.864261,0.879077,0.911014,0.913355,0.986724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0192979,0.456245,1.0,0.0925595,0.0955516,1.38949,1.71963,1.0,0.189043,0.190706,0.0192979,0.456245,1.0,0.0923887,0.0953861,1.38949,1.71963,1.0,0.189031,0.190694,-0.0148615,0.0180967,0.0183321,0.0192979,0.0626598,0.0655453,0.0745924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28945,1.36622,1.36622,1.38949,1.40712,1.41648,1.53277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.256202,0.250368,0.261283,0.0016066,0.249823,0.250692,0.256296,0.25915,0.264368,0.27454,0.279242,-0.622563,-0.628709,-0.633737,0.00746857,-0.726173,-0.657082,-0.633966,-0.628704,-0.605646,-0.604848,-0.568171,0.606535,0.609555,0.599788,0.00682771,0.535754,0.572363,0.574342,0.591903,0.610416,0.641251,0.704279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090721,20.94,1.0,18.828,0.955,1.0,22.323,1.853,1.0,17.413,14.537,2.504,19.298,3.696,20.94,1.0,18.828,0.955,1.0,22.323,1.853,1.0,470.906,216.768,1.0,302.072,216.768,1.0,-9999,-9999,396.106,396.106,0.0,361.935,1.0,324.281,361.935,1.0,19.019,1.0,12.537,19.019,1.0,77.818,78.374,1.0,0.0,0.0,0.0,4.692,4.649,1.0,0.556811520833,1.0,416.702083333,1.0,416.702083333,1.0,65.8885416667,1.0,373.344,1.0,22.605,1.0,3.60101,1.0,14.9057,1.0,-9999,-9999,-9999,3.18526,-9999,59.8801,1.0,-9999,-9999,-9999,4.41979,-9999,-9999,-9999,19,29,19,29,0.63223,1.0,0.0836407,0.0857385,0.632244,1.0,0.0835999,0.0856987,0.64775,1.0,0.00387457,0.631756,0.632227,0.632244,0.63251,0.669206,0.669928,0.673445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.379417,0.45782,1.0,0.103871,0.103878,0.759825,0.63446,1.0,0.114744,0.118417,0.379451,0.457803,1.0,0.103756,0.103764,0.759825,0.63446,1.0,0.114713,0.118387,0.378261,0.379409,0.379451,0.379872,0.381174,0.381854,0.388574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.759825,0.759825,0.759825,0.759825,0.818356,0.818356,0.820539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.238072,0.228561,0.241196,0.0016149,0.228167,0.230549,0.237526,0.239907,0.244141,0.254452,0.260239,-0.394718,-0.403683,-0.406555,0.00384667,-0.441891,-0.43002,-0.415967,-0.402387,-0.391874,-0.391568,-0.380042,0.819765,0.829292,0.802042,0.00616397,0.72821,0.772367,0.77528,0.79243,0.831196,0.836171,0.867672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090722,20.895,1.0,19.072,0.459,1.0,22.09,1.893,1.0,18.335,15.527,1.97,20.174,3.562,20.895,1.0,19.072,0.459,1.0,22.09,1.893,1.0,469.879,267.563,1.0,311.564,267.563,1.0,-9999,-9999,402.473,402.473,0.0,354.057,1.0,328.259,354.057,1.0,18.457,1.0,13.816,18.457,1.0,77.613,78.21,1.0,0.0,0.0,0.0,4.11,5.881,1.0,0.458399729167,1.0,514.383125,1.0,514.383125,1.0,83.79875,1.0,371.783,1.0,23.987,1.0,5.13197,1.0,13.3288,1.0,-9999,-9999,-9999,3.60121,-9999,98.9802,1.0,-9999,-9999,-9999,5.05826,-9999,-9999,-9999,19,29,19,29,0.890438,1.0,0.112027,0.112816,0.890438,1.0,0.112008,0.112797,0.884373,1.0,0.0030182,0.84851,0.873905,0.874548,0.890172,0.890438,0.90054,0.918311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.126383,0.558063,1.0,0.10297,0.107873,1.33745,0.953003,1.0,0.165459,0.165461,0.126383,0.558063,1.0,0.102884,0.107791,1.33745,0.953003,1.0,0.165448,0.165451,0.0859812,0.0870048,0.0873441,0.126264,0.126383,0.15131,0.15131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29453,1.3371,1.33723,1.33754,1.33821,1.33901,1.36557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.204157,0.196558,0.20638,0.00123132,0.195413,0.196887,0.201744,0.204476,0.209091,0.215655,0.220477,-0.688268,-0.69388,-0.677993,0.00342519,-0.718029,-0.695025,-0.691449,-0.681081,-0.658894,-0.654522,-0.652021,0.842703,0.846785,0.833762,0.00456569,0.774901,0.810135,0.810363,0.838297,0.849127,0.867554,0.877723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090723,20.437,1.0,18.776,0.873,1.0,21.526,2.216,1.0,17.528,15.282,1.949,18.999,3.483,20.437,1.0,18.776,0.873,1.0,21.526,2.216,1.0,468.821,320.167,1.0,315.101,320.167,1.0,-9999,-9999,380.72,380.72,0.0,308.657,1.0,314.667,308.657,1.0,20.175,1.0,13.972,20.175,1.0,77.843,78.252,1.0,0.0,0.0,0.0,5.433,7.763,1.0,0.473001958333,1.0,615.52625,1.0,615.52625,1.0,90.8947916667,1.0,370.825,1.0,23.489,1.0,4.55877,1.0,17.3416,1.0,-9999,-9999,-9999,3.24765,-9999,95.9606,1.0,-9999,-9999,-9999,4.33254,-9999,-9999,-9999,19,29,19,29,1.32468,1.0,0.110569,0.110569,1.32468,1.0,0.110558,0.110558,1.32468,1.0,1.06667e-16,1.32468,1.32468,1.32468,1.32468,1.32468,1.32468,1.32468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.352495,0.1786,1.0,0.0981024,0.0981024,1.88193,1.28003,1.0,0.164228,0.164228,0.352495,0.1786,1.0,0.098023,0.098023,1.88193,1.28003,1.0,0.16423,0.16423,0.352495,0.352495,0.352495,0.352495,0.352495,0.352495,0.352495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.88193,1.88193,1.88193,1.88193,1.88193,1.88193,1.88193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.169037,0.164379,0.172835,0.000983347,0.162932,0.167126,0.167712,0.169882,0.178334,0.180197,0.182007,-1.15756,-1.1603,-1.15185,0.000983346,-1.16175,-1.15756,-1.15697,-1.1548,-1.14635,-1.14449,-1.14268,0.731963,0.731969,0.730874,0.00317732,0.69375,0.710954,0.711074,0.731969,0.744053,0.749329,0.761763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090724,21.524,1.0,19.686,0.605,1.0,22.728,2.307,1.0,18.095,15.053,2.348,20.088,3.951,21.524,1.0,19.686,0.605,1.0,22.728,2.307,1.0,467.73,356.58,1.0,316.297,356.58,1.0,-9999,-9999,380.926,380.926,0.0,311.516,1.0,314.796,311.516,1.0,21.205,1.0,15.149,21.205,1.0,78.105,78.513,1.0,0.0,0.0,0.0,5.51,8.531,1.0,0.519157729167,1.0,685.562916667,1.0,685.562916667,1.0,92.675,1.0,369.155,1.0,24.359,1.0,6.2607,1.0,31.3894,1.0,-9999,-9999,-9999,3.38786,-9999,93.3417,1.0,-9999,-9999,-9999,4.20915,-9999,-9999,-9999,19,29,19,29,0.988644,1.0,0.110784,0.110784,0.988644,1.0,0.110769,0.110769,0.988644,1.0,1.77778e-17,0.988644,0.988644,0.988644,0.988644,0.988644,0.988644,0.988644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.102407,0.291725,1.0,0.0979766,0.0979766,1.5098,1.36793,1.0,0.164628,0.164628,0.102407,0.291725,1.0,0.0978934,0.0978934,1.5098,1.36793,1.0,0.164624,0.164624,0.102407,0.102407,0.102407,0.102407,0.102407,0.102407,0.102407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5098,1.5098,1.5098,1.5098,1.5098,1.5098,1.5098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.145626,0.139757,0.151968,0.00164989,0.13833,0.143481,0.144714,0.150969,0.155738,0.159368,0.173663,-0.84393,-0.848888,-0.836676,0.00164989,-0.850314,-0.845163,-0.84393,-0.837676,-0.832906,-0.829276,-0.814981,0.666843,0.673646,0.654424,0.00361955,0.607535,0.631367,0.642385,0.657339,0.666843,0.673464,0.696223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20090725,22.178,1.0,20.737,0.62,1.0,23.122,1.771,1.0,17.803,14.644,1.751,19.872,3.585,22.178,1.0,20.737,0.62,1.0,23.122,1.771,1.0,466.608,292.729,1.0,314.034,292.729,1.0,-9999,-9999,384.726,384.726,0.0,313.564,1.0,317.17,313.564,1.0,23.519,1.0,14.142,23.519,1.0,78.286,78.681,1.0,0.0,0.0,0.0,4.154,5.787,1.0,0.405488270833,1.0,562.78,1.0,562.78,1.0,77.4810416667,1.0,369.493,1.0,24.951,1.0,6.73771,1.0,20.7377,1.0,-9999,-9999,-9999,2.90765,-9999,73.806,1.0,-9999,-9999,-9999,4.52854,-9999,-9999,-9999,19,29,19,29,0.284824,1.0,0.113867,0.129172,0.284879,1.0,0.113873,0.129177,0.323428,1.0,0.013575,0.219218,0.284075,0.284075,0.285598,0.326871,0.406055,0.464971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.137684,0.333756,1.0,0.0836247,0.0836523,0.364088,0.671195,1.0,0.173157,0.197926,0.137818,0.333744,1.0,0.0835201,0.0835477,0.364088,0.671195,1.0,0.173188,0.197953,0.135861,0.135861,0.135861,0.137698,0.138428,0.140158,0.147723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26064,0.364088,0.364088,0.364088,0.431143,0.55583,0.644845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.118127,0.112501,0.12737,0.00263566,0.111015,0.115042,0.118023,0.122973,0.131609,0.133865,0.166542,-0.166856,-0.172378,-0.196058,0.0112512,-0.352248,-0.273849,-0.203136,-0.173809,-0.161101,-0.161101,-0.104175,0.538428,0.54093,0.530937,0.00462132,0.476611,0.505247,0.517972,0.524249,0.543633,0.561384,0.583715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
