TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20081003,-10.476,1.0,-10.494,0.651,1.0,-10.451,0.272,1.0,-5.297,-5.24,0.813,-5.376,0.233,-10.476,1.0,-10.494,0.651,1.0,-10.451,0.272,1.0,41.9825,13.073,1.0,8.916,13.073,1.0,193.145,1.0,255.349,193.145,1.0,197.215,1.0,217.705,197.215,1.0,0.953,1.0,1.067,0.953,1.0,101.581,101.454,1.0,0.153,0.153,0.0,3.233,2.336,1.0,-9999,0.0,9.91875,1.0,252.761666667,1.0,0.0,1.0,-14.526,-0.331,0.145,0.099,0.117,0.032,1.0,1.0,1.0,1.0,1.0,1.0,12.819,1.0,-9.58842,1.0,-3.30412,1.0,-9999,-9999,-9999,0.863273,-9999,-27.1088,1.0,-9999,-9999,-9999,2.89488,-9999,-9999,-9999,14,10,14,10,0.099516,1.0,0.030014,0.0305118,0.0975642,1.0,0.029764,0.0302659,0.0967053,1.0,0.000870899,0.0854221,0.0902507,0.0928642,0.0975642,0.100989,0.101229,0.102129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106959,0.0263967,1.0,0.037869,0.0384421,0.0804128,0.0223591,1.0,0.0448072,0.0449705,0.103544,0.0241869,1.0,0.0375536,0.0381314,0.0806805,0.0204818,1.0,0.044434,0.0445986,0.0911218,0.0961719,0.0989031,0.103544,0.108442,0.109398,0.109707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0699897,0.0740869,0.0763076,0.0802677,0.080959,0.0817432,0.0826087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0354427,0.0332742,0.0360039,0.00127638,0.0276316,0.0291093,0.0300887,0.03331,0.0412885,0.0427564,0.0451691,-0.0639003,-0.0642899,-0.0607014,0.00122949,-0.0733514,-0.0674859,-0.0643234,-0.0631404,-0.0574215,-0.0553845,-0.0457897,0.0500169,0.052955,0.0523811,0.000460661,0.0495633,0.0497898,0.0500169,0.0515765,0.0530633,0.0556239,0.0597506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081004,-9.917,1.0,-9.626,2.641,1.0,-10.324,1.791,1.0,-7.688,-7.596,0.599,-7.817,0.375,-9.917,1.0,-9.626,2.641,1.0,-10.324,1.791,1.0,38.5446,12.923,1.0,8.766,12.923,1.0,215.584,1.0,232.131,215.584,1.0,199.59,1.0,189.156,199.59,1.0,1.026,1.0,1.068,1.026,1.0,100.912,100.918,1.0,0.0,0.0,0.0,1.73,1.814,1.0,-9999,0.0,9.22,1.0,260.476375,1.0,0.0,1.0,-12.706,-0.756,0.104,0.041,0.082,0.016,1.0,1.0,1.0,1.0,1.0,1.0,8.004,1.0,-6.48671,1.0,-0.370229,1.0,-9999,-9999,-9999,0.753793,-9999,-17.1285,1.0,-9999,-9999,-9999,3.01038,-9999,-9999,-9999,14,10,14,10,0.0820736,0.958333,0.030014,0.0301692,0.0811317,0.958333,0.0302055,0.0303597,0.0810845,0.964583,0.000542787,0.0768596,0.0773678,0.0778034,0.0811317,0.0834799,0.0834799,0.0866901,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,1.0,0.0898945,0.00762658,1.0,0.037869,0.038015,0.0639636,0.0185439,0.9,0.0448072,0.0448719,0.0880628,0.00691207,1.0,0.0384408,0.0385846,0.0643497,0.0185468,0.9,0.0445402,0.0446052,0.0835836,0.0844231,0.0851426,0.0880628,0.0903532,0.0910803,0.0910803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0607402,0.0607402,0.0607402,0.0641284,0.0655561,0.0655561,0.074585,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.0414535,0.0402745,0.0429763,0.00122429,0.0361573,0.0362987,0.0376186,0.0406273,0.0466859,0.0503738,0.052528,-0.0411618,-0.0408572,-0.0381082,0.000984267,-0.0472171,-0.0453122,-0.0415047,-0.0408572,-0.0345887,-0.0322422,-0.0301737,0.0543933,0.0569648,0.0563927,0.000407707,0.0538128,0.0540276,0.0543933,0.0557435,0.0570564,0.0591929,0.0629268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081005,-2.806,1.0,-3.252,1.661,1.0,-2.182,0.588,1.0,-3.979,-4.848,1.998,-2.762,1.144,-2.806,1.0,-3.252,1.661,1.0,-2.182,0.588,1.0,35.2178,9.838,1.0,6.488,9.838,1.0,291.074,1.0,250.641,291.074,1.0,247.353,1.0,211.915,247.353,1.0,0.837,1.0,1.087,0.837,1.0,100.816,100.799,1.0,3.365,3.365,0.0,2.902,2.472,1.0,-9999,0.0,7.30958333333,1.0,299.129173913,0.958333333333,0.0,1.0,-3.641,-0.481,0.019,-0.06,0.04,-0.005,1.0,1.0,1.0,1.0,1.0,1.0,7.725,1.0,5.31646,1.0,4.96647,1.0,-9999,-9999,-9999,1.32058,-9999,-6.33494,1.0,-9999,-9999,-9999,2.83418,-9999,-9999,-9999,14,10,14,10,0.11237,1.0,0.0307637,0.0326313,0.106722,1.0,0.0316007,0.0334216,0.108226,1.0,0.00149437,0.0982438,0.0982438,0.0982438,0.106722,0.116443,0.120006,0.120472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.109679,0.00676735,1.0,0.0389867,0.0403762,0.106334,0.00905247,1.0,0.0456401,0.0468241,0.103211,0.00584262,1.0,0.0401123,0.0414641,0.102327,0.00709558,1.0,0.0467733,0.0479294,0.0966754,0.0966754,0.0966754,0.103211,0.113991,0.117678,0.117958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.091868,0.091868,0.091868,0.102327,0.109717,0.112795,0.113481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.115868,0.128699,0.131289,0.00210279,0.112558,0.115868,0.119839,0.128699,0.144034,0.145395,0.151035,0.0226071,0.0219766,0.023063,0.000972394,0.0143138,0.015297,0.017987,0.0225491,0.0251724,0.0293379,0.0345912,0.107528,0.105741,0.105204,0.00026452,0.101969,0.102751,0.104268,0.105491,0.106366,0.106378,0.107528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081006,-2.154,1.0,-2.044,2.808,1.0,-2.307,2.476,1.0,-1.08,-1.867,1.205,0.021,0.725,-2.154,1.0,-2.044,2.808,1.0,-2.307,2.476,1.0,32.0044,8.885,1.0,7.275,8.885,1.0,266.841,1.0,264.113,266.841,1.0,225.869,1.0,228.481,225.869,1.0,0.679,1.0,0.946,0.679,1.0,101.663,101.635,1.0,0.365,0.365,0.0,1.486,1.932,0.208333,-9999,-9999,7.74,1.0,287.2004,0.833333333333,0.0,1.0,-5.58,-0.185,-0.01,-0.106,0.017,-0.011,1.0,1.0,1.0,1.0,1.0,1.0,7.935,1.0,-12.6071,1.0,9.18612,1.0,-9999,-9999,-9999,1.55861,-9999,-15.9184,1.0,-9999,-9999,-9999,2.94104,-9999,-9999,-9999,14,10,14,10,0.116857,0.625,0.0311885,0.0320349,0.113902,0.625,0.0319484,0.0327752,0.11436,0.625,0.000960586,0.104294,0.107205,0.109668,0.113902,0.118191,0.121836,0.122703,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.105057,0.00534787,0.571429,0.0395054,0.0403082,0.123181,0.0453197,0.7,0.0463033,0.0466543,0.101839,0.00646899,0.571429,0.0404167,0.0412016,0.120854,0.0450331,0.7,0.047517,0.0478591,0.0934836,0.0959057,0.0986569,0.101839,0.106203,0.111914,0.112288,0.571429,0.571429,0.571429,0.571429,0.571429,0.571429,0.571429,0.110329,0.113671,0.115515,0.120854,0.124663,0.125096,0.126578,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.128371,0.145494,0.148047,0.00272152,0.122212,0.128371,0.136186,0.145494,0.15952,0.166241,0.178004,0.0286858,0.0315917,0.0336864,0.00211844,0.0150071,0.0187036,0.021861,0.031281,0.0395568,0.0483615,0.0598133,0.113996,0.111336,0.110865,0.000374422,0.105904,0.107477,0.109662,0.111336,0.112316,0.11234,0.113996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081007,-5.467,1.0,-5.083,4.196,1.0,-6.106,3.22,1.0,-2.59,-2.431,1.517,-2.855,0.876,-5.467,1.0,-5.083,4.196,1.0,-6.106,3.22,1.0,28.9074,8.953,1.0,5.868,8.953,1.0,253.297,1.0,256.944,253.297,1.0,204.491,1.0,219.666,204.491,1.0,1.015,1.0,0.97,1.015,1.0,101.984,102.013,1.0,0.293,0.293,0.0,2.898,2.779,0.0416667,-9999,0.0,7.27916666667,1.0,277.235333333,1.0,0.0,1.0,-8.81,-0.122,0.011,-0.099,0.018,-0.014,1.0,1.0,1.0,1.0,1.0,1.0,8.698,1.0,-0.916083,1.0,0.928825,1.0,-9999,-9999,-9999,1.31467,-9999,-20.9574,1.0,-9999,-9999,-9999,3.2637,-9999,-9999,-9999,15,9,15,9,0.0395161,0.458333,0.0304858,0.0311497,0.0376549,0.458333,0.0311877,0.031837,0.0411745,0.466667,0.00105728,0.0370349,0.0372068,0.0372068,0.0376549,0.039768,0.0500012,0.054099,0.458333,0.458333,0.458333,0.458333,0.458333,0.5,0.5,0.042806,0.0933598,0.333333,0.0374464,0.0375942,0.0302022,0.113276,0.666667,0.0473505,0.0485864,0.0406263,0.0915039,0.333333,0.0382804,0.038425,0.0290521,0.112371,0.666667,0.0485026,0.0497098,0.0396704,0.0399355,0.0399355,0.0406263,0.0431945,0.0465961,0.0494038,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.0290521,0.0290521,0.0290521,0.0290521,0.0302022,0.0508292,0.05668,0.666667,0.666667,0.666667,0.666667,0.666667,0.777778,0.777778,0.0877341,0.0953952,0.0980653,0.00148005,0.0876034,0.0877341,0.0884138,0.0953952,0.108615,0.10901,0.109259,0.0541274,0.0577402,0.0568907,0.00105575,0.050077,0.0505185,0.051142,0.053987,0.0591613,0.0669501,0.0688564,0.0874135,0.0872949,0.0867432,0.000101298,0.0857859,0.0860124,0.086128,0.08722,0.0872635,0.0872949,0.0874135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081008,2.781,1.0,2.728,1.614,1.0,2.886,4.527,1.0,0.728,0.153,0.753,1.878,0.213,2.781,1.0,2.728,1.614,1.0,2.886,4.527,1.0,25.9296,2.11,1.0,1.557,2.11,1.0,313.127,1.0,283.237,313.127,1.0,287.594,1.0,251.997,287.594,1.0,1.388,1.0,1.024,1.388,1.0,100.978,100.909,1.0,7.381,7.381,0.0,5.047,5.493,0.25,-9999,0.0,2.63041666667,1.0,-9999,0.0,0.0,1.0,-2.827,-0.028,-0.035,-0.165,-0.002,0.06,0.791667,1.0,1.0,1.0,1.0,0.833333,7.986,1.0,4.47375,1.0,12.4583,1.0,-9999,-9999,-9999,2.10395,-9999,-39.2656,1.0,-9999,-9999,-9999,3.88966,-9999,-9999,-9999,16,8,16,8,0.0814617,0.291667,0.0286845,0.0286859,0.0814741,0.291667,0.0286393,0.0286407,0.0813984,0.291667,0.000290403,0.0769483,0.0808965,0.0810785,0.0814617,0.0814782,0.0814782,0.083491,0.291667,0.291667,0.291667,0.291667,0.291667,0.291667,0.291667,0.0839668,0.0243624,0.125,0.0345394,0.0345406,0.0675673,0.00997308,0.625,0.0458768,0.0458792,0.0839848,0.0243406,0.125,0.0344832,0.0344844,0.0675673,0.00997308,0.625,0.0458099,0.0458123,0.0786753,0.083413,0.0836136,0.0839668,0.0839907,0.0839907,0.0869001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0651023,0.0666399,0.0675673,0.0675673,0.0675673,0.0675673,0.0675673,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.219059,0.266901,0.269351,0.00822099,0.192652,0.212763,0.222114,0.26666,0.27985,0.316791,0.372793,0.178566,0.185427,0.187952,0.00821903,0.111756,0.126874,0.141218,0.185198,0.198771,0.235329,0.291331,0.161734,0.152814,0.152805,0.00120629,0.135402,0.142453,0.149678,0.155445,0.157422,0.159227,0.161734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081009,1.74,1.0,1.597,0.738,1.0,2.027,0.119,1.0,-0.474,-0.51,0.586,-0.403,0.058,1.74,1.0,1.597,0.738,1.0,2.027,0.119,1.0,23.0739,6.175,1.0,2.025,6.175,1.0,295.728,1.0,286.46,295.728,1.0,278.146,1.0,255.96,278.146,1.0,1.559,1.0,0.913,1.559,1.0,100.101,100.037,1.0,1.137,1.137,0.0,3.267,4.505,0.583333,-9999,0.0,4.76833333333,1.0,-9999,0.0,0.0,1.0,-1.303,0.085,-0.013,-0.169,-0.001,-0.011,1.0,1.0,1.0,1.0,1.0,1.0,8.768,1.0,0.303458,1.0,20.6728,1.0,-9999,-9999,-9999,2.10668,-9999,-29.7335,1.0,-9999,-9999,-9999,3.69141,-9999,-9999,-9999,16,8,16,8,0.125349,0.0,0.0306965,0.0307162,0.124884,0.0,0.0308176,0.0308372,0.125791,0.0,0.000719139,0.117885,0.124036,0.124036,0.125001,0.126235,0.126235,0.133626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111246,0.0318332,0.0,0.036409,0.0364313,0.139883,0.0389142,0.0,0.0507213,0.0507859,0.111053,0.0313726,0.0,0.0365324,0.0365547,0.138925,0.0377289,0.0,0.0509794,0.0510437,0.105923,0.109942,0.110628,0.111053,0.111246,0.112494,0.116927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128952,0.137323,0.137323,0.138929,0.142445,0.142445,0.15245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193217,0.230163,0.232403,0.00609251,0.173917,0.193217,0.197211,0.229995,0.245634,0.269818,0.307408,0.0998747,0.105279,0.106612,0.00610537,0.0480354,0.0574326,0.0695268,0.104646,0.120633,0.144469,0.181173,0.150214,0.143121,0.142936,0.000970198,0.128983,0.134558,0.140377,0.144926,0.146454,0.147761,0.150214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081010,-1.524,1.0,-1.324,0.794,1.0,-1.924,0.533,1.0,-3.174,-2.958,1.245,-3.606,0.521,-1.524,1.0,-1.324,0.794,1.0,-1.924,0.533,1.0,20.3443,5.845,1.0,3.213,5.845,1.0,289.947,1.0,267.52,289.947,1.0,257.06,1.0,232.671,257.06,1.0,0.82,1.0,1.001,0.82,1.0,99.827,99.707,1.0,0.23,0.23,0.0,2.264,1.471,1.0,-9999,0.0,4.43083333333,1.0,302.124833333,1.0,0.0,1.0,-2.935,0.096,0.005,-0.148,0.007,-0.007,1.0,1.0,1.0,1.0,1.0,1.0,9.309,1.0,-4.42229,1.0,2.59916,1.0,-9999,-9999,-9999,2.07082,-9999,-3.632,1.0,-9999,-9999,-9999,3.18805,-9999,-9999,-9999,16,8,16,8,0.0973069,0.0,0.0304208,0.030998,0.0974815,0.0,0.0299373,0.0305237,0.0988288,0.0,0.00154872,0.0885525,0.091068,0.0923407,0.0971063,0.101433,0.102977,0.122373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102983,0.0213507,0.0,0.0360522,0.0365819,0.0753434,0.00774905,0.0,0.0503508,0.0505799,0.10239,0.021119,0.0,0.0356169,0.0361529,0.0770341,0.00691888,0.0,0.0491541,0.0493888,0.0941499,0.0961162,0.0968297,0.102203,0.1066,0.108521,0.127581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677002,0.0710398,0.0725942,0.0757368,0.0798891,0.0806585,0.0986113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134654,0.152509,0.154974,0.00281064,0.128022,0.134654,0.142687,0.152456,0.167327,0.174062,0.185432,0.0556245,0.055028,0.0561451,0.00246284,0.0291057,0.0348368,0.0456202,0.0549473,0.0632187,0.0731111,0.0840498,0.118816,0.115774,0.115301,0.000430236,0.109452,0.111446,0.113984,0.115805,0.116914,0.116943,0.118816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081011,-3.66,1.0,-3.806,1.382,1.0,-3.368,0.265,1.0,-4.921,-5.077,1.183,-4.607,0.38,-3.66,1.0,-3.806,1.382,1.0,-3.368,0.265,1.0,17.744,6.273,1.0,1.595,6.273,1.0,246.44,1.0,261.772,246.44,1.0,228.068,1.0,225.603,228.068,1.0,1.531,1.0,1.052,1.531,1.0,99.764,99.602,1.0,1.054,1.054,0.0,3.707,5.289,0.666667,-9999,0.0,4.88833333333,1.0,-9999,0.0,0.0,1.0,-4.275,0.116,0.015,-0.134,0.012,-0.004,1.0,1.0,1.0,1.0,1.0,1.0,9.474,1.0,-8.54763,1.0,9.53352,1.0,-9999,-9999,-9999,1.68933,-9999,-34.9173,1.0,-9999,-9999,-9999,3.38337,-9999,-9999,-9999,16,8,16,8,0.0573058,0.291667,0.0304086,0.0313477,0.0568637,0.291667,0.0302884,0.0312311,0.0585429,0.291667,0.00154664,0.048957,0.0497853,0.0497948,0.0567792,0.0633067,0.0650163,0.0813667,0.291667,0.291667,0.291667,0.291667,0.291667,0.291667,0.291667,0.0439197,0.0529128,0.4375,0.03608,0.0365392,0.0778282,0.00698781,0.0,0.0502098,0.0512862,0.0432608,0.0523149,0.4375,0.036155,0.0366133,0.077868,0.00575593,0.0,0.04938,0.0504741,0.0371321,0.0383431,0.0385375,0.0431386,0.0484859,0.0498929,0.0622869,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.0672676,0.0672676,0.0672676,0.0778282,0.0860442,0.0881726,0.110652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352,0.113104,0.11578,0.00172919,0.102357,0.10352,0.104889,0.113104,0.12844,0.128724,0.12908,0.0552665,0.0562407,0.0572371,0.000996407,0.047357,0.051067,0.053852,0.0559323,0.061895,0.0644108,0.0689646,0.10005,0.0990851,0.0985065,0.000165858,0.096891,0.0969907,0.0978211,0.0982916,0.0993719,0.0993737,0.10005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20081012,-8.935,1.0,-9.043,1.877,1.0,-8.719,0.377,1.0,-8.793,-8.685,1.37,-9.009,0.352,-8.935,1.0,-9.043,1.877,1.0,-8.719,0.377,1.0,15.2775,4.34,1.0,3.14,4.34,1.0,193.665,1.0,218.627,193.665,1.0,178.552,1.0,172.551,178.552,1.0,1.173,1.0,1.04,1.173,1.0,100.541,100.588,1.0,0.0,0.0,0.0,2.876,5.469,0.5,-9999,0.0,3.62833333333,1.0,-9999,0.0,0.0,1.0,-13.979,0.15,0.058,-0.095,0.024,-0.003,1.0,1.0,1.0,1.0,1.0,1.0,8.981,1.0,-14.7815,1.0,-0.657462,1.0,-9999,-9999,-9999,0.955836,-9999,-32.9638,1.0,-9999,-9999,-9999,3.80599,-9999,-9999,-9999,16,8,16,8,-0.040345,1.0,0.0307644,0.0316081,-0.040345,1.0,0.0308273,0.0316693,-0.0355662,0.975,0.0014594,-0.040345,-0.040345,-0.040345,-0.040345,-0.0371314,-0.0258372,-0.0176939,1.0,1.0,1.0,1.0,1.0,0.875,0.916667,-0.0334768,0.0372442,1.0,0.036324,0.0374546,-0.0496816,0.0308379,1.0,0.0513055,0.0513767,-0.0334768,0.0372442,1.0,0.0363985,0.0375268,-0.0496816,0.0308379,1.0,0.0514097,0.0514808,-0.0334768,-0.0334768,-0.0334768,-0.0334768,-0.0288315,-0.0152111,-0.00996559,1.0,1.0,1.0,1.0,1.0,0.8125,0.875,-0.0496816,-0.0496816,-0.0496816,-0.0496816,-0.0496816,-0.0442717,-0.0312208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0476025,0.0467752,0.0495914,0.00129342,0.0421135,0.0428454,0.0439831,0.0470747,0.052838,0.0580002,0.0601873,0.0843281,0.0871201,0.0851576,0.000763408,0.0756941,0.0808886,0.0826077,0.0846964,0.0877272,0.0898682,0.0931832,0.0601837,0.0625338,0.061925,0.000371252,0.0594746,0.059688,0.0601837,0.0614081,0.0626132,0.064416,0.0678385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
