TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20100406,10.168,1.0,6.844,4.022,1.0,12.981,4.84,1.0,10.518,7.595,3.533,12.992,4.227,10.168,1.0,6.844,4.022,1.0,12.981,4.84,1.0,394.933,307.918,1.0,281.235,307.918,1.0,-9999,-9999,264.651,264.651,0.0,278.448,1.0,299.777,278.448,1.0,5.84,1.0,5.191,5.84,1.0,100.758,100.77,1.0,0.0,0.0,1.0,1.34,1.222,0.104167,0.152391304348,0.958333333333,152.6706875,1.0,592.14125,1.0,414.266,1.0,12.199,1.0,13.521,1.0,-7.05521,1.0,33.1707,1.0,41.4017,40.5883,42.8539,2.60739,3.10144,91.6439,1.0,114.384,112.137,118.396,3.87708,6.04653,13.0,1,22,26,22,26,-0.863453,0.979167,0.371206,0.378453,-0.778736,1.0,0.357206,0.364731,-0.918617,0.986979,0.0141597,-0.995313,-0.995313,-0.995313,-0.945925,-0.863453,-0.847903,-0.761895,1.0,1.0,1.0,0.979167,0.979167,0.979167,1.0,0.923271,1.12322,1.0,0.519316,0.544033,-2.31735,2.07739,0.961538,0.492975,0.493194,1.01014,1.11381,1.0,0.50882,0.534023,-2.24014,2.15093,1.0,0.467413,0.467644,0.613272,0.613272,0.613272,0.750709,0.923271,0.937507,1.02047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.35067,-2.31902,-2.31805,-2.30173,-2.28963,-2.28963,-2.23483,0.961538,0.961538,0.961538,0.961538,1.0,1.0,1.0,0.656418,0.395817,0.743253,0.0382137,0.264707,0.373711,0.656418,0.788784,0.788784,1.05627,1.07723,1.51578,1.17455,1.66187,0.0372353,1.21063,1.21063,1.51987,1.77181,1.7841,1.7841,1.96568,0.964068,1.1192,1.6556,0.125413,0.964068,0.964068,0.964068,1.35275,2.07615,2.44183,3.20828,1.55956,1.4812,1.85644,0.0587548,1.51452,1.55956,1.55956,1.80627,2.00436,2.27783,2.6317,-9999,-9999
20100407,13.447,1.0,9.214,4.035,1.0,17.029,5.582,1.0,14.433,10.465,3.894,17.791,5.658,13.447,1.0,9.214,4.035,1.0,17.029,5.582,1.0,397.251,307.941,1.0,281.605,307.941,1.0,-9999,-9999,283.641,283.641,0.0,300.133,1.0,319.205,300.133,1.0,7.955,1.0,9.111,7.955,1.0,100.513,100.519,1.0,0.0,0.0,1.0,1.033,1.455,0.5,0.1775,1.0,151.361875,1.0,592.186875,1.0,418.165,1.0,13.448,1.0,13.792,1.0,5.99401,1.0,43.598,1.0,53.8429,51.2784,56.3251,3.13417,4.88044,78.1831,1.0,96.5549,91.9561,101.006,3.34948,7.49844,13.0,1,22,26,22,26,0.377674,0.958333,0.406567,0.412283,0.199663,0.958333,0.391093,0.397032,0.349652,0.946875,0.0146014,0.182462,0.312787,0.312787,0.351228,0.377674,0.449619,0.521208,0.9375,0.958333,0.958333,0.958333,0.958333,0.958333,0.916667,1.21413,1.44227,0.954545,0.539524,0.601561,-0.355446,3.32153,0.961538,0.561027,0.605701,0.840778,0.639464,0.954545,0.511406,0.576478,-0.356219,3.31228,0.961538,0.544833,0.590733,0.591823,0.638924,0.734239,0.942123,0.942123,1.17105,1.21413,0.909091,0.954545,0.954545,0.954545,0.954545,0.590909,0.954545,-0.367934,-0.347195,-0.240721,-0.240721,0.0921514,0.109412,0.133876,0.961538,1.0,0.961538,0.961538,0.961538,0.961538,0.961538,0.790347,0.451705,0.929112,0.0567035,0.189794,0.435311,0.790347,1.01479,1.01479,1.32568,1.45438,0.498439,0.252041,0.579461,0.0520172,-0.165892,0.252849,0.486001,0.702007,0.724507,0.876066,0.933172,1.18774,1.64905,2.07487,0.138168,1.18774,1.18774,1.18774,1.94744,2.6008,3.41125,3.54661,1.53149,1.3197,1.72051,0.0461545,1.33584,1.53149,1.53149,1.62866,1.87456,2.1688,2.28555,-9999,-9999
20100408,15.613,1.0,11.465,3.987,1.0,19.124,5.259,1.0,15.721,12.17,3.039,18.725,4.77,15.613,1.0,11.465,3.987,1.0,19.124,5.259,1.0,399.545,306.244,1.0,282.079,306.244,1.0,-9999,-9999,291.066,291.066,0.0,315.809,1.0,326.802,315.809,1.0,9.207,1.0,9.066,9.207,1.0,99.852,99.864,1.0,0.0,0.0,1.0,1.261,1.395,1.0,0.183333333333,1.0,151.177083333,1.0,588.928333333,1.0,420.138,1.0,14.71,1.0,15.313,1.0,13.681,1.0,38.7115,1.0,49.1012,47.3681,50.0121,2.7593,3.38455,85.7975,1.0,108.825,104.983,110.843,3.4106,5.52284,13.0,1,22,26,22,26,0.160216,0.916667,0.390893,0.404782,0.121594,0.916667,0.365054,0.37989,0.229929,0.89375,0.0158179,0.0839738,0.0846139,0.160216,0.229307,0.294869,0.294869,0.360498,0.854167,0.854167,0.916667,0.895833,0.916667,0.916667,0.854167,0.546911,2.86917,0.954545,0.583968,0.598043,-0.17774,2.40957,0.884615,0.489325,0.496037,0.485504,2.7544,0.954545,0.536281,0.551575,-0.194491,2.42253,0.884615,0.464615,0.471678,0.32681,0.377103,0.533887,0.612429,0.635073,0.635073,0.926216,0.909091,0.909091,0.954545,0.909091,0.954545,0.954545,0.909091,-0.17774,-0.175427,-0.168556,-0.127139,-0.0127852,-0.0127852,-0.0127852,0.884615,0.884615,0.807692,0.807692,0.884615,0.884615,0.884615,0.86998,0.481376,1.02927,0.0729752,0.0451567,0.491719,0.86998,1.14785,1.14785,1.4948,1.71437,0.789331,0.359782,0.799342,0.0621885,-0.0394571,0.203611,0.709764,0.852984,0.937185,1.23435,1.35387,1.40482,2.10511,2.4112,0.164697,1.40482,1.40482,1.40482,2.14619,2.9338,3.7115,3.7115,1.46373,1.35633,1.68957,0.0555848,1.2896,1.46373,1.46373,1.5783,1.66012,2.1149,2.1149,-9999,-9999
20100409,14.494,1.0,11.3,3.338,1.0,17.196,4.706,1.0,15.23,11.956,3.039,18.0,4.605,14.494,1.0,11.3,3.338,1.0,17.196,4.706,1.0,401.814,302.259,1.0,283.941,302.259,1.0,-9999,-9999,295.61,295.61,0.0,319.535,1.0,331.451,319.535,1.0,6.416,1.0,7.305,6.416,1.0,99.29,99.398,1.0,0.0,0.0,1.0,0.935,1.643,1.0,0.178541666667,1.0,147.353145833,1.0,581.268125,1.0,431.474,1.0,15.183,1.0,15.854,1.0,10.0158,1.0,27.0012,1.0,34.248,31.7578,34.8834,3.09989,3.87008,81.1438,1.0,102.922,95.4383,104.831,3.3833,7.74129,13.0,1,22,26,22,26,-0.457038,0.958333,0.403107,0.424096,-0.299212,0.958333,0.372116,0.394755,-0.168693,0.939583,0.0250597,-0.457038,-0.292835,-0.218244,-0.218244,-0.0721407,-0.0293067,0.19311,0.958333,0.958333,0.958333,0.958333,0.895833,0.958333,0.958333,0.507497,2.35638,0.954545,0.544381,0.565,-1.24251,2.85553,0.961538,0.549651,0.589304,0.805278,1.7214,0.954545,0.449008,0.473796,-1.2137,2.83701,0.961538,0.542134,0.582299,0.507497,0.669878,0.813251,0.964714,0.972366,0.972366,1.27218,0.954545,0.954545,0.954545,0.818182,0.954545,0.954545,0.954545,-1.24251,-1.23762,-1.21104,-1.21104,-0.850101,-0.812588,-0.732912,0.961538,0.961538,0.961538,0.961538,0.884615,0.884615,0.961538,0.798556,0.5145,0.94031,0.0571541,0.211371,0.666209,0.772408,0.993251,1.01807,1.33217,1.54966,1.18683,0.813712,1.109,0.0518411,0.390442,0.844549,1.00628,1.2115,1.2115,1.25559,1.61809,1.55993,2.12152,2.3021,0.142476,1.55993,1.55993,1.55993,1.82742,2.85705,3.19904,3.19904,1.92848,2.10835,2.22327,0.0627442,1.88431,1.92848,1.92848,2.06976,2.42745,2.57336,2.57336,-9999,-9999
20100410,14.282,1.0,11.529,1.632,1.0,16.611,2.921,1.0,13.555,11.141,1.59,15.598,2.848,14.282,1.0,11.529,1.632,1.0,16.611,2.921,1.0,404.059,285.161,1.0,249.987,285.161,1.0,-9999,-9999,300.564,300.564,0.0,319.57,1.0,336.519,319.57,1.0,7.158,1.0,5.076,7.158,1.0,99.546,99.58,1.0,0.0,0.0,1.0,1.615,1.894,1.0,0.232708333333,1.0,137.602291667,1.0,548.38375,1.0,411.674,1.0,15.25,1.0,15.75,1.0,2.50458,1.0,29.3958,1.0,36.3034,34.5397,37.618,2.99118,3.7622,79.9965,1.0,98.7943,93.9949,102.372,3.66894,7.2127,13.0,1,22,26,22,26,-1.10634,1.0,0.4208,0.429254,-1.24465,1.0,0.372145,0.381678,-1.05922,0.998958,0.0192569,-1.24103,-1.18792,-1.10634,-1.08016,-1.02046,-1.01837,-0.93737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.432955,2.58989,1.0,0.609169,0.634707,-2.33458,2.38811,1.0,0.542902,0.54567,0.0599254,1.69853,1.0,0.470868,0.503471,-2.26499,2.48093,1.0,0.528753,0.531595,0.109358,0.279495,0.432955,0.489587,0.613151,0.635961,0.74508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.34985,-2.34985,-2.33592,-2.33592,-2.30037,-2.24007,-2.20651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.772057,0.57388,0.919353,0.0459215,0.427048,0.672104,0.772057,0.906337,0.988995,1.24064,1.49131,2.11583,1.81853,1.97857,0.0410164,1.44751,1.86002,1.8784,1.9865,2.11583,2.17801,2.50968,1.7318,2.0108,2.01524,0.0792337,1.5339,1.67383,1.7318,1.7318,2.2576,2.29527,2.61404,1.95856,2.09652,2.03361,0.0269809,1.92165,1.95856,1.95856,1.96377,2.05121,2.05829,2.17587,-9999,-9999
20100411,11.929,1.0,8.562,0.385,1.0,14.779,3.507,1.0,11.338,9.588,0.528,12.819,1.507,11.929,1.0,8.562,0.385,1.0,14.779,3.507,1.0,406.279,159.552,1.0,116.584,159.552,1.0,-9999,-9999,326.699,326.699,0.0,343.87,1.0,363.258,343.87,1.0,5.19,1.0,2.809,5.19,1.0,99.564,99.599,1.0,8.593,13.5,1.0,2.49,2.126,0.958333,0.257173913043,0.958333333333,74.7717391304,0.958333333333,306.747291667,1.0,407.829,1.0,13.987,1.0,15.563,1.0,-13.7381,1.0,21.9265,1.0,26.962,25.7633,27.8452,2.43411,2.88212,35.5923,1.0,43.7663,41.8205,45.2,2.69499,3.6795,13.0,1,22,26,22,26,-0.708243,1.0,0.376893,0.426459,-0.612606,1.0,0.336893,0.391556,-0.53555,0.995312,0.0318858,-0.731661,-0.731661,-0.731661,-0.62647,-0.338682,-0.332567,-0.220193,1.0,1.0,1.0,1.0,1.0,0.979167,0.979167,0.510122,1.057,1.0,0.562139,0.57977,-1.69163,2.52123,1.0,0.472579,0.5293,0.434171,1.01731,1.0,0.496079,0.515972,-1.45723,2.51364,1.0,0.427807,0.489742,0.387271,0.458409,0.458409,0.510122,0.734047,0.742186,0.953962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.69163,-1.68954,-1.68954,-1.44221,-1.23053,-1.21277,-1.19893,1.0,1.0,1.0,1.0,1.0,0.961538,0.961538,0.626093,0.514209,0.760059,0.034751,0.498444,0.552838,0.626093,0.681993,0.782903,1.01503,1.24124,1.22644,1.12682,1.29561,0.0354019,0.831011,0.89152,1.22644,1.41365,1.41365,1.42763,1.46143,1.8832,1.95759,1.86663,0.0495405,1.28058,1.47433,1.74524,1.8832,1.94512,1.98269,2.24194,1.49973,1.52594,1.39882,0.0195088,1.27264,1.30554,1.32003,1.36788,1.49973,1.49973,1.49973,-9999,-9999
20100412,9.923,1.0,8.954,0.633,1.0,10.743,1.192,1.0,9.81,8.717,0.548,10.734,1.431,9.923,1.0,8.954,0.633,1.0,10.743,1.192,1.0,408.473,144.189,1.0,170.545,144.189,1.0,-9999,-9999,324.536,324.536,0.0,338.88,1.0,361.045,338.88,1.0,1.877,1.0,0.764,1.877,1.0,99.603,99.662,1.0,9.94,14.3,1.0,1.545,2.12,1.0,0.243125,1.0,50.84125,1.0,277.193958333,1.0,399.646,1.0,12.639,1.0,19.333,1.0,-21.2067,1.0,24.2379,1.0,29.9334,28.4792,31.0173,2.06673,2.79489,8.57563,1.0,10.5908,10.0763,10.9743,2.13697,2.23826,14.0,1,22,26,22,26,-0.109797,1.0,0.408192,0.438164,0.0255455,1.0,0.354699,0.388816,0.0851333,0.976042,0.0273202,-0.109797,-0.0687714,-0.0687714,-0.0687714,0.245735,0.249766,0.315967,1.0,1.0,1.0,1.0,0.958333,0.9375,0.958333,-0.259229,2.24666,1.0,0.646636,0.724149,0.0240144,2.40699,1.0,0.477468,0.496483,-0.292799,2.24158,1.0,0.567236,0.654226,0.293199,2.07372,1.0,0.40966,0.431672,-0.259229,-0.172973,-0.172973,-0.172973,0.454543,0.47896,0.634491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.140692,-0.0925321,0.0240144,0.0240144,0.0318986,0.179643,0.232624,0.884615,0.884615,1.0,1.0,0.923077,0.923077,0.923077,0.486377,0.353994,0.63999,0.0331865,0.486377,0.489171,0.489171,0.500835,0.720743,0.847022,1.06098,0.589695,0.328449,0.554857,0.0187456,0.348857,0.43563,0.475009,0.557942,0.589695,0.596174,0.811217,2.07669,2.09708,1.96277,0.0553655,1.0888,1.38961,1.832,2.07669,2.20102,2.2795,2.34206,1.58445,1.60353,1.44385,0.0269709,1.14003,1.2665,1.38306,1.49028,1.58445,1.58445,1.58445,-9999,-9999
20100413,11.53,1.0,9.128,2.411,1.0,13.562,3.189,1.0,11.178,9.21,2.19,12.842,3.584,11.53,1.0,9.128,2.411,1.0,13.562,3.189,1.0,410.642,238.719,1.0,253.857,238.719,1.0,-9999,-9999,296.15,296.15,0.0,319.846,1.0,332.003,319.846,1.0,4.167,1.0,3.694,4.167,1.0,99.918,99.945,1.0,0.454,0.0,1.0,0.999,1.136,0.958333,0.146739130435,0.958333333333,96.3476304348,0.958333333333,421.093913043,0.958333333333,403.166,1.0,12.696,1.0,23.229,1.0,-4.53415,1.0,44.843,1.0,55.3804,52.69,57.3858,2.91195,4.53837,46.9415,1.0,57.9719,55.1556,60.0713,3.07078,4.76525,13.0,1,22,26,22,26,-0.69869,1.0,0.389168,0.405941,-0.97175,1.0,0.362935,0.380866,-0.77825,0.983854,0.0147195,-0.928727,-0.916371,-0.858182,-0.764416,-0.757585,-0.685399,-0.671472,1.0,0.979167,0.979167,1.0,1.0,1.0,0.916667,0.734096,2.16843,1.0,0.552664,0.565165,-1.86416,2.53668,1.0,0.510544,0.514758,0.159988,1.63398,1.0,0.495643,0.509546,-1.86416,2.53668,1.0,0.490928,0.495308,0.255822,0.525609,0.586458,0.595909,0.595909,0.762041,0.814217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.1265,-1.99561,-1.94907,-1.86416,-1.86416,-1.86416,-1.79252,0.961538,1.0,0.961538,1.0,1.0,1.0,1.0,0.497186,0.318051,0.786081,0.0575067,0.427598,0.479364,0.479364,0.521925,1.12765,1.13452,1.36347,1.113,1.2898,1.56433,0.0592385,1.113,1.24378,1.24378,1.38574,1.98583,2.03494,2.05089,2.43783,2.6359,2.43675,0.0823989,1.40782,1.73807,2.16148,2.43783,2.9276,3.08136,3.23763,2.46838,2.64871,2.41081,0.0512818,1.79899,2.03224,2.19822,2.46838,2.56125,2.76114,2.862,-9999,-9999
20100414,13.526,1.0,10.422,2.87,1.0,16.152,4.098,1.0,13.166,10.241,3.427,15.641,3.663,13.526,1.0,10.422,2.87,1.0,16.152,4.098,1.0,412.784,307.444,1.0,260.061,307.444,1.0,-9999,-9999,295.98,295.98,0.0,314.279,1.0,331.83,314.279,1.0,5.698,1.0,5.734,5.698,1.0,99.902,99.908,1.0,0.0,0.0,1.0,1.026,1.16,1.0,0.197291666667,1.0,138.777608696,0.958333333333,591.210416667,1.0,416.517,1.0,14.013,1.0,22.625,1.0,8.84271,1.0,52.2097,1.0,64.4781,61.3457,67.2081,3.26401,5.43497,83.5523,1.0,103.186,98.1729,107.555,3.24147,7.67285,12.0,1,22,26,22,26,-0.786067,1.0,0.41259,0.44243,-0.771595,1.0,0.37362,0.406331,-0.570934,1.0,0.0313996,-0.786067,-0.719662,-0.694892,-0.694892,-0.486629,-0.400205,-0.191169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00689678,0.957507,1.0,0.532741,0.56395,-1.40428,3.38485,1.0,0.579287,0.609439,0.0356199,0.460194,1.0,0.462512,0.49814,-1.40284,3.4054,1.0,0.537258,0.569639,0.00689678,0.112238,0.174525,0.174525,0.411242,0.482243,0.706565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.40428,-1.38392,-1.38392,-1.38214,-1.27379,-1.00527,-0.93796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56095,0.379483,0.931989,0.0737669,0.4605,0.515798,0.515798,0.700858,1.39578,1.40339,1.6526,1.22438,1.15108,1.50292,0.0467679,1.21069,1.21069,1.21069,1.38533,1.79599,1.84377,1.94467,2.8774,3.33014,3.1342,0.133102,1.77524,2.16033,2.8445,2.8774,4.04773,4.29306,4.56542,2.56385,2.95891,2.76327,0.0722754,2.19968,2.37222,2.48822,2.56385,3.19693,3.44021,3.57055,-9999,-9999
20100415,13.641,1.0,11.077,3.625,1.0,15.81,4.484,1.0,15.426,11.843,3.414,18.457,4.906,13.641,1.0,11.077,3.625,1.0,15.81,4.484,1.0,414.9,271.999,1.0,278.6,271.999,1.0,-9999,-9999,302.366,302.366,0.0,337.848,1.0,338.363,337.848,1.0,4.572,1.0,7.722,4.572,1.0,99.852,99.953,1.0,0.0,0.0,1.0,0.889,1.131,1.0,0.16085106383,0.979166666667,138.112083333,1.0,523.074375,1.0,434.992,1.0,14.586,1.0,21.813,1.0,7.63479,1.0,36.3815,1.0,44.9305,42.7478,46.8329,2.93299,4.21576,66.487,1.0,82.1104,78.1215,85.5869,2.97747,6.28423,12.0,1,22,26,22,26,-0.657232,1.0,0.417533,0.457457,-1.22745,1.0,0.369253,0.41386,-0.697651,0.998437,0.0321555,-1.15158,-0.86204,-0.825552,-0.747601,-0.488234,-0.488234,-0.488234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29693,2.40394,1.0,0.571204,0.623941,-2.26665,3.51841,1.0,0.564056,0.583346,0.285142,1.47391,1.0,0.4541,0.518879,-2.42495,3.36986,1.0,0.532822,0.553203,0.428435,0.798494,0.900263,1.01552,1.3006,1.3006,1.3006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.41122,-2.26665,-2.25006,-2.1893,-1.9691,-1.9691,-1.9691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.612396,0.465222,0.984392,0.0731833,0.541216,0.565519,0.565519,0.715189,1.44592,1.44948,1.68297,1.49069,1.69267,1.68204,0.0916358,1.05375,1.05375,1.05375,1.49069,2.27504,2.30796,2.4841,2.88948,3.19105,3.1638,0.149134,1.67607,2.09413,2.71836,2.88948,4.07278,4.28214,4.88325,2.5656,2.88425,2.81933,0.0880029,2.11337,2.31162,2.54009,2.5656,3.34219,3.50912,3.85383,-9999,-9999
20100416,15.81,1.0,12.902,2.683,1.0,18.271,4.28,1.0,15.245,12.672,2.572,17.423,3.791,15.81,1.0,12.902,2.683,1.0,18.271,4.28,1.0,416.988,281.256,1.0,292.365,281.256,1.0,-9999,-9999,293.595,293.595,0.0,342.393,1.0,329.39,342.393,1.0,6.822,1.0,6.348,6.822,1.0,100.077,100.07,1.0,0.0,0.0,1.0,1.5,1.441,1.0,0.201666666667,1.0,146.865416667,1.0,540.87625,1.0,425.957,1.0,15.598,1.0,21.313,1.0,13.7413,1.0,48.3754,1.0,59.7428,57.3071,62.2723,3.19672,4.87509,74.0513,1.0,91.4521,87.7236,95.3242,3.14122,6.45074,12.0,1,22,26,22,26,-0.241517,1.0,0.407228,0.413202,-0.330769,1.0,0.366289,0.37292,-0.223588,1.0,0.0122541,-0.366869,-0.324916,-0.250012,-0.204165,-0.184894,-0.184894,-0.184894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.908915,1.47774,1.0,0.555809,0.576182,-1.19875,3.35078,1.0,0.551074,0.551903,0.677649,1.34926,1.0,0.465016,0.489186,-1.16185,3.35768,1.0,0.519438,0.520318,0.636596,0.704386,0.866088,0.908915,1.00811,1.00811,1.00811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.20493,-1.19875,-1.18195,-1.18195,-1.16882,-1.13827,-1.09606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.750473,0.632799,1.19916,0.0844805,0.709781,0.709781,0.709781,0.845443,1.74281,1.74849,1.99925,1.03737,0.963568,1.42275,0.0829075,0.894676,0.894676,0.894676,1.14207,1.95265,1.99283,2.20711,2.62591,2.65493,2.81491,0.130644,1.71434,2.06646,2.08714,2.62591,3.20712,3.32657,4.43577,2.06528,2.19072,2.278,0.0729217,1.79785,1.94612,2.01014,2.06528,2.5318,2.607,3.19204,-9999,-9999
