TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20020531,20.07,0.604167,13.26,5.584,1.0,23.475,4.498,0.40625,19.918,17.198,1.667,21.278,4.011,19.493,0.604167,13.26,5.584,1.0,22.61,5.231,0.40625,476.754,343.769,0.625,324.293,333.623,0.625,-9999,-9999,334.088,334.088,0.0,332.885,0.604167,338.157,331.875,0.604167,17.683,0.604167,13.216,15.684,0.604167,96.769,96.767,0.416667,0.0,0.0,0.416667,2.931,3.236,0.416667,-9999,0.0,-9999,0.0,-9999,0.0,360.417,0.604167,16.385,0.0,19.8932,0.604167,50.0481,0.604167,80.6792,77.1633,85.5717,2.48508,6.71021,84.7052,0.604167,136.548,130.597,144.828,5.9765,12.1247,7.0,1,16,32,16,32,-1.44189,0.583333,0.230206,0.246116,-1.4346,0.583333,0.227702,0.243776,-1.40736,0.583333,0.013488,-1.50876,-1.49242,-1.47289,-1.4346,-1.34138,-1.31832,-1.30497,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,1.77016,0.663519,1.0,0.331741,0.337782,-2.96929,2.40658,0.375,0.288467,0.320448,1.79123,0.661693,1.0,0.329105,0.335193,-2.96929,2.40658,0.375,0.28505,0.317376,1.64273,1.68623,1.75321,1.77016,1.7918,1.81342,1.86453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.06129,-3.06129,-3.06129,-2.96929,-2.78219,-2.78219,-2.78219,0.375,0.375,0.375,0.375,0.375,0.375,0.375,2.19306,2.18848,2.13165,0.0161376,1.95005,1.99757,2.10779,2.18502,2.18989,2.19294,2.19306,3.70183,3.62308,3.53901,0.0280624,3.11957,3.33895,3.4261,3.62318,3.66169,3.68536,3.70183,3.16822,1.06262,1.86283,0.15585,1.01196,1.03578,1.06981,1.25448,3.2376,3.25294,3.2711,4.7774,3.04114,3.72497,0.115952,3.00496,3.02736,3.04555,3.36135,4.69519,4.75402,4.75872,-9999,-9999
20020601,19.765,1.0,14.918,4.169,1.0,22.188,3.498,1.0,18.048,15.229,1.0,19.458,2.669,19.765,1.0,14.918,4.169,1.0,22.188,3.498,1.0,477.812,329.119,1.0,303.047,329.119,1.0,-9999,-9999,337.93,337.93,0.0,337.684,1.0,342.944,337.684,1.0,15.948,1.0,11.16,15.948,1.0,96.994,96.941,1.0,0.155,0.0,1.0,2.197,2.155,1.0,0.323729166667,1.0,224.262395833,1.0,632.920916667,1.0,359.811,1.0,16.853,0.0,20.2267,1.0,48.5177,1.0,81.0334,77.9302,84.5614,2.45607,5.49511,83.8198,1.0,139.994,134.633,146.089,6.24554,10.5417,7.0,1,16,32,16,32,-1.86184,0.958333,0.240633,0.245613,-1.86206,0.958333,0.237585,0.242627,-1.81087,0.960417,0.0158987,-1.8784,-1.86206,-1.86206,-1.85921,-1.7762,-1.76365,-1.7441,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,1.82352,1.44514,1.0,0.378819,0.382958,-3.603,2.69043,0.9375,0.291733,0.304743,1.82289,1.44578,1.0,0.376299,0.380466,-3.603,2.69043,0.9375,0.287295,0.300497,1.82289,1.82289,1.82352,1.8423,1.88864,1.9352,1.95836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.65539,-3.65539,-3.65539,-3.603,-3.4792,-3.4792,-3.4792,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,2.13877,2.13251,2.10039,0.0116703,1.96091,2.03627,2.08544,2.13251,2.13744,2.13887,2.14051,4.01718,3.99457,3.91126,0.025569,3.34543,3.78995,3.90699,3.97439,3.99574,3.99665,4.01718,2.12256,1.48532,1.51025,0.0954183,0.698552,0.750637,0.854721,1.47434,2.18883,2.19399,2.35334,3.87532,3.38367,3.44301,0.0567425,2.97593,3.00336,3.10115,3.3763,3.86647,3.8691,3.95996,-9999,-9999
20020602,7.896,1.0,7.516,3.172,1.0,8.086,1.063,1.0,9.153,8.316,3.234,9.571,0.87,7.896,1.0,7.516,3.172,1.0,8.086,1.063,1.0,478.821,174.797,1.0,196.893,174.797,1.0,-9999,-9999,306.681,306.681,0.0,307.633,1.0,304.011,307.633,1.0,3.76,1.0,4.762,3.76,1.0,97.809,97.837,1.0,0.0,0.0,1.0,2.133,1.989,1.0,0.274895833333,1.0,107.6351875,1.0,336.147604167,1.0,348.968,1.0,15.912,0.0,-0.945313,1.0,20.2845,1.0,34.0797,32.5815,35.3539,1.87115,2.77938,43.2206,1.0,72.6144,69.4219,75.3292,5.53762,7.0598,7.0,1,16,32,16,32,-2.00913,1.0,0.386915,0.386917,-2.00666,1.0,0.385318,0.38532,-2.0114,1.0,0.00209329,-2.06134,-2.00913,-2.00913,-2.00886,-2.00666,-2.00666,-2.00485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.687,0.517206,1.0,0.785465,0.785474,-3.74764,3.27735,1.0,0.398182,0.398182,1.69414,0.51377,1.0,0.784977,0.784986,-3.74764,3.27735,1.0,0.395175,0.395175,1.50996,1.687,1.687,1.68778,1.69414,1.69414,1.69937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.74764,-3.74764,-3.74764,-3.74764,-3.74764,-3.74764,-3.74764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.20455,1.21021,1.14245,0.0128411,0.994571,1.04944,1.08146,1.20325,1.20691,1.20855,1.21021,3.21121,3.21688,3.15384,0.0128487,3.00307,3.05522,3.09059,3.21107,3.21419,3.21521,3.229,0.776564,1.063,0.887422,0.0589858,0.339179,0.412964,0.580164,0.813023,1.05722,1.19592,1.46968,2.89148,3.17925,2.97252,0.033082,2.73638,2.77031,2.80338,2.91099,3.05475,3.17389,3.35966,-9999,-9999
20020603,6.757,1.0,5.642,2.309,1.0,7.314,1.421,1.0,7.585,5.333,1.12,8.71,2.741,6.757,1.0,5.642,2.309,1.0,7.314,1.421,1.0,479.779,90.159,1.0,202.404,90.159,1.0,-9999,-9999,319.598,319.598,0.0,313.431,1.0,320.104,313.431,1.0,2.146,1.0,3.865,2.146,1.0,97.751,97.727,1.0,0.0,0.0,1.0,1.887,1.633,1.0,0.1785625,1.0,60.0390416667,1.0,173.382645833,1.0,350.041,1.0,15.402,0.0,-1.97106,1.0,16.8072,1.0,28.2376,27.0896,29.2933,2.03425,2.60896,20.3205,1.0,34.1402,32.7523,35.4166,5.44508,5.7922,8.0,1,16,32,16,32,-0.994622,0.979167,0.254948,0.256568,-0.995257,0.979167,0.252389,0.254026,-0.9978,0.978125,0.0159277,-1.35715,-0.995257,-0.995257,-0.994622,-0.951789,-0.937683,-0.911179,0.958333,0.979167,0.979167,0.979167,0.979167,0.958333,0.979167,1.2614,2.05515,1.0,0.439698,0.439717,-2.0684,2.05509,0.96875,0.295758,0.298466,1.2614,2.05515,1.0,0.436389,0.436408,-2.06932,2.05483,0.96875,0.292379,0.295118,0.900052,1.25324,1.2614,1.2614,1.2614,1.2614,1.26738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.40337,-2.06932,-2.06932,-2.0684,-2.00648,-1.98908,-1.95077,0.9375,0.96875,0.96875,0.96875,0.96875,0.9375,0.96875,1.16199,1.1705,1.13514,0.0144165,0.991591,1.04484,1.04792,1.16105,1.17014,1.25726,1.26899,2.15725,2.16575,2.13295,0.0218762,1.95254,1.99971,2.01155,2.15567,2.16575,2.19205,2.35457,0.434867,1.17978,0.767668,0.0824861,0.148947,0.269057,0.348126,0.434867,1.17751,1.36092,1.58671,1.65569,2.53255,2.11262,0.060179,1.63844,1.65569,1.70667,2.00955,2.48548,2.53089,2.65065,-9999,-9999
20020604,7.891,1.0,7.183,1.37,1.0,8.245,1.386,1.0,7.628,5.629,1.739,8.627,2.491,7.891,1.0,7.183,1.37,1.0,8.245,1.386,1.0,480.686,71.122,1.0,153.651,71.122,1.0,-9999,-9999,319.97,319.97,0.0,331.99,1.0,320.568,331.99,1.0,0.511,1.0,1.857,0.511,1.0,97.563,97.547,1.0,3.021,3.5,1.0,1.167,1.665,1.0,0.285324324324,0.770833333333,60.5589583333,1.0,136.7734375,1.0,366.206,1.0,15.531,0.0,0.483188,1.0,20.459,1.0,34.3729,32.9755,35.658,2.40193,3.11822,27.787,1.0,46.6845,44.7867,48.4299,6.13148,6.69992,9.0,1,16,32,16,31,-1.99881,1.0,0.387239,0.398433,-1.94526,1.0,0.376362,0.38787,-1.9933,1.0,0.0309343,-2.65679,-2.01274,-1.99881,-1.98264,-1.94526,-1.82519,-1.80512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.384467,5.68981,1.0,0.769115,0.769363,-3.08146,9.00328,1.0,0.403122,0.428688,0.388204,5.69031,1.0,0.765854,0.766103,-3.00592,9.0288,1.0,0.382245,0.409118,0.218376,0.36713,0.381957,0.384467,0.388204,0.406196,0.415433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.92845,-3.11348,-3.08146,-3.05809,-3.00592,-2.82182,-2.80022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29752,1.30479,1.32158,0.0220358,1.183,1.19791,1.20448,1.29752,1.30479,1.5208,1.57974,3.2461,3.25005,3.31487,0.0402972,3.17001,3.18056,3.19228,3.24837,3.29715,3.34897,4.13432,0.53293,1.19256,0.867888,0.0824166,0.225759,0.266415,0.335451,0.6755,1.38669,1.48902,1.61569,1.69936,2.54751,2.23108,0.0637704,1.65917,1.69936,1.85362,2.25404,2.54751,2.65891,2.82596,-9999,-9999
20020605,13.28,1.0,7.352,3.538,1.0,16.244,6.479,1.0,12.697,8.086,3.321,15.002,5.0,13.28,1.0,7.352,3.538,1.0,16.244,6.479,1.0,481.543,330.02,1.0,269.576,330.02,1.0,-9999,-9999,322.537,322.537,0.0,317.482,1.0,323.766,317.482,1.0,7.178,1.0,5.705,7.178,1.0,97.744,97.725,1.0,0.0,0.1,1.0,1.009,1.423,1.0,0.2594,0.729166666667,232.005708333,1.0,634.653333333,1.0,410.337,1.0,16.677,0.0,15.9554,1.0,45.5076,1.0,76.4567,73.3486,79.3152,2.87185,5.27359,89.0007,1.0,149.529,143.45,155.119,5.42165,10.2089,10.0,1,16,32,16,32,-3.01348,0.979167,0.402995,0.443293,-3.01235,0.979167,0.397508,0.438311,-2.87602,0.973438,0.026641,-3.02887,-3.0232,-3.01235,-2.95814,-2.66317,-2.65386,-2.6294,0.979167,0.979167,0.979167,1.0,0.958333,0.958333,0.958333,1.10376,0.581321,1.0,0.432921,0.435991,-4.90778,3.61561,0.96875,0.540806,0.607192,1.10702,0.58242,1.0,0.424495,0.427626,-4.90778,3.61561,0.96875,0.533947,0.601091,0.973951,1.03915,1.05584,1.08425,1.11409,1.14245,1.15461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.90778,-4.90778,-4.90778,-4.8469,-4.35969,-4.35565,-4.35031,0.96875,0.96875,0.96875,1.0,0.9375,0.9375,0.9375,1.50742,1.53563,1.63663,0.0226243,1.50742,1.51838,1.53563,1.59114,1.64126,1.85446,1.9235,4.16128,4.54798,4.51265,0.0201634,4.16128,4.47624,4.49346,4.54703,4.59297,4.60415,4.62001,1.3068,1.0311,1.31699,0.0909565,0.580392,0.76933,0.864607,1.08715,1.57983,2.04779,2.40937,3.7696,3.56948,3.95197,0.0728163,3.34415,3.56708,3.57919,3.7696,4.14917,4.61874,4.70022,-9999,-9999
20020606,16.853,1.0,10.881,6.628,1.0,19.839,6.526,1.0,16.45,12.861,4.94,18.244,4.842,16.853,1.0,10.881,6.628,1.0,19.839,6.526,1.0,482.349,330.626,1.0,270.191,330.626,1.0,-9999,-9999,346.319,346.319,0.0,344.867,1.0,353.395,344.867,1.0,10.269,1.0,8.37,10.269,1.0,97.592,97.616,1.0,0.336,1.7,1.0,2.408,2.694,1.0,0.391729166667,1.0,249.3901875,1.0,635.818458333,1.0,355.942,1.0,17.253,0.0,21.3636,1.0,41.5428,1.0,69.3841,66.727,72.4049,3.01476,5.17731,90.9047,1.0,151.827,146.013,158.438,6.66983,11.3717,11.0,1,16,32,16,32,-1.34,1.0,0.310261,0.328291,-1.34,1.0,0.304574,0.32292,-1.30067,1.0,0.0139437,-1.40863,-1.34565,-1.34,-1.33956,-1.32587,-1.13105,-1.12627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.93683,1.15389,1.0,0.563782,0.564305,-2.90534,3.05389,1.0,0.348807,0.382157,1.93683,1.15389,1.0,0.560661,0.561186,-2.90534,3.05389,1.0,0.339465,0.37365,1.74984,1.88828,1.90022,1.9197,1.93683,1.93683,1.93683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.00455,-2.90534,-2.90534,-2.8952,-2.87099,-2.59307,-2.57203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4285,1.49633,1.64154,0.0235217,1.4285,1.46787,1.4968,1.67504,1.74637,1.78719,1.88401,2.83713,2.83632,2.94221,0.0157077,2.79035,2.83449,2.83713,2.92216,3.03046,3.05809,3.0742,1.65284,0.98719,1.61206,0.124637,0.845802,0.981392,0.984431,1.22922,1.6931,2.87946,2.89433,3.18545,2.97785,3.41617,0.0857239,2.80786,2.97472,2.97785,3.18545,3.5313,4.26823,4.28695,-9999,-9999
20020607,17.902,1.0,16.681,2.168,1.0,18.512,1.639,1.0,17.067,14.671,2.168,18.265,2.271,17.902,1.0,16.681,2.168,1.0,18.512,1.639,1.0,483.102,99.472,1.0,236.111,99.472,1.0,-9999,-9999,372.807,372.807,0.0,401.777,1.0,386.396,401.777,1.0,4.575,1.0,4.603,4.575,1.0,97.362,97.364,1.0,13.359,25.4,1.0,2.774,3.114,0.9375,0.468282608696,0.958333333333,61.8556666667,1.0,191.291791667,1.0,377.921,1.0,17.623,0.0,13.5111,1.0,54.2053,1.0,90.5328,87.0658,94.4744,3.1238,6.31819,-16.9447,1.0,-27.9483,-28.9719,-26.2266,3.23691,3.82349,12.0,1,16,32,16,32,-0.22929,0.979167,0.345832,0.348942,-0.22929,0.979167,0.343809,0.346937,-0.184027,0.977083,0.00676646,-0.246429,-0.229454,-0.22929,-0.194618,-0.149133,-0.136489,-0.123375,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,2.74814,1.5685,1.0,0.39775,0.428995,-1.7055,5.79037,0.96875,0.458627,0.465588,2.74814,1.5685,1.0,0.396908,0.428214,-1.7055,5.79037,0.96875,0.455621,0.462628,2.56565,2.6934,2.69859,2.74814,3.00515,3.01484,3.01642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.75644,-1.74776,-1.7055,-1.7055,-1.58733,-1.58733,-1.51521,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,1.15954,1.26661,1.41405,0.0256348,1.15954,1.2221,1.26711,1.37513,1.53614,1.56663,1.66679,1.3172,1.4959,1.59808,0.0244806,1.3172,1.45757,1.47876,1.57617,1.70511,1.7615,1.84798,1.37709,1.25145,1.68026,0.111037,1.08343,1.20906,1.24913,1.34117,1.53897,2.89215,2.91572,2.8252,2.67749,2.94809,0.0605651,2.6013,2.63518,2.66909,2.78612,2.92449,3.59832,3.61504,-9999,-9999
20020608,17.183,1.0,13.035,2.844,1.0,19.257,5.412,1.0,16.43,12.783,2.791,18.254,4.836,17.183,1.0,13.035,2.844,1.0,19.257,5.412,1.0,483.806,242.839,1.0,288.789,242.839,1.0,-9999,-9999,343.837,343.837,0.0,370.697,1.0,350.304,370.697,1.0,8.966,1.0,6.738,8.966,1.0,97.831,97.831,1.0,0.0,0.1,1.0,0.65,1.021,1.0,0.154195121951,0.854166666667,186.607375,1.0,466.999083333,1.0,388.599,1.0,16.877,0.0,14.417,1.0,58.5025,1.0,96.493,90.5487,100.027,3.77515,7.97616,35.092,1.0,57.8802,54.3146,60.0,4.12002,5.89383,13.0,1,16,32,16,32,-2.37844,1.0,0.302697,0.329926,-2.37616,1.0,0.297084,0.324783,-2.31317,1.0,0.0186305,-2.55132,-2.46493,-2.37844,-2.26547,-2.21015,-2.20244,-2.18974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11013,1.11116,1.0,0.493818,0.581077,-3.99303,2.92168,1.0,0.361216,0.404797,1.10795,1.11352,1.0,0.489351,0.577286,-3.98864,2.92953,1.0,0.352903,0.397396,0.59449,0.90232,0.959574,1.10795,1.49114,1.51484,1.66428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.27591,-4.03636,-4.03209,-3.99303,-3.68396,-3.67094,-3.66492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79616,0.940622,1.08538,0.0288402,0.79616,0.847056,0.933789,1.04992,1.21835,1.30632,1.33312,3.03642,3.31678,3.39854,0.0252674,3.03642,3.23853,3.30595,3.4112,3.51647,3.55072,3.57143,1.39644,1.64751,1.97109,0.104464,1.29289,1.35377,1.43506,1.61111,2.35519,2.98705,3.01357,3.64237,3.68235,3.8673,0.0619638,3.45877,3.49743,3.54542,3.68235,3.99667,4.49997,4.51876,-9999,-9999
20020609,11.441,1.0,9.888,1.659,1.0,12.218,2.228,1.0,16.688,15.447,2.654,17.308,3.153,11.441,1.0,9.888,1.659,1.0,12.218,2.228,1.0,484.457,148.842,1.0,200.301,148.842,1.0,-9999,-9999,371.409,371.409,0.0,354.841,1.0,384.654,354.841,1.0,1.973,1.0,4.875,1.973,1.0,97.72,97.82,1.0,0.39,0.0,1.0,2.393,1.407,1.0,0.174666666667,1.0,104.135770833,1.0,286.2345,1.0,357.042,1.0,16.192,0.0,1.88806,1.0,23.9855,1.0,39.5612,37.1241,41.0102,2.55412,3.84991,36.8731,1.0,60.8179,57.0713,63.0453,4.72816,6.47819,13.0,1,16,32,16,32,-2.39593,1.0,0.348044,0.365753,-2.39865,1.0,0.343891,0.361802,-2.45522,1.0,0.020903,-2.86417,-2.57175,-2.53396,-2.40262,-2.34689,-2.34689,-2.33455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.382821,0.955994,1.0,0.701299,0.772111,-3.65466,4.03519,1.0,0.360752,0.361966,0.374963,0.960873,1.0,0.689838,0.761716,-3.65466,4.03519,1.0,0.357943,0.359166,-0.71886,-0.193424,-0.0696859,0.335922,0.382821,0.452592,0.474545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.74732,-3.67103,-3.65466,-3.62088,-3.61866,-3.61179,-3.58658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.366998,0.508288,0.603405,0.0235168,0.365167,0.411811,0.506164,0.601476,0.700542,0.788128,0.808344,2.93875,2.90694,3.05863,0.0226616,2.8824,2.9072,2.93875,3.04071,3.12976,3.22155,3.31155,1.41534,1.20112,2.00352,0.144888,0.947853,1.07846,1.11897,1.65319,2.82295,3.03421,3.22081,3.98258,3.94339,4.41275,0.0933067,3.71394,3.74256,3.94177,4.01933,5.01223,5.01921,5.16672,-9999,-9999
20020610,18.061,1.0,13.498,3.016,1.0,20.343,2.72,1.0,23.346,20.475,1.699,24.781,3.429,18.061,1.0,13.498,3.016,1.0,20.343,2.72,1.0,485.056,330.726,1.0,285.882,330.726,1.0,-9999,-9999,412.21,412.21,0.0,372.922,1.0,435.487,372.922,1.0,5.168,1.0,10.193,5.168,1.0,96.942,97.068,1.0,0.0,12.0,1.0,2.774,1.577,1.0,0.234979166667,1.0,250.203375,1.0,636.011125,1.0,364.818,1.0,17.682,0.0,24.4908,1.0,45.1145,1.0,74.411,69.8271,78.1604,3.37309,7.03832,94.9243,1.0,156.567,146.921,164.455,5.73541,14.2069,13.0,1,16,32,16,32,-2.35235,0.979167,0.312292,0.329542,-2.35286,0.979167,0.308514,0.325964,-2.45224,0.979688,0.0184352,-2.78181,-2.56279,-2.54227,-2.4005,-2.36117,-2.35235,-2.34478,0.9375,1.0,1.0,0.979167,0.979167,0.979167,0.979167,2.27367,1.83719,1.0,0.47056,0.717838,-4.53709,4.27521,0.96875,0.385244,0.394839,2.27221,1.83901,1.0,0.461544,0.711961,-4.53709,4.27521,0.96875,0.381593,0.391278,1.14815,1.21138,1.90975,2.13449,2.27221,2.29557,2.34881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.63375,-4.6314,-4.61263,-4.53709,-4.53709,-4.45837,-4.28047,0.90625,0.96875,0.96875,0.96875,0.96875,0.96875,1.0,0.29931,0.507314,0.634579,0.0349264,0.299101,0.342525,0.462258,0.624285,0.82214,0.873858,0.988643,2.66048,2.86017,3.08682,0.0379076,2.66066,2.7561,2.85754,3.15666,3.25248,3.3068,3.42522,2.25108,2.51256,2.93203,0.133606,2.02836,2.12675,2.21205,2.31886,3.64884,3.87576,4.11775,5.2693,5.37498,5.64586,0.0799909,5.09002,5.16179,5.19082,5.3041,6.06461,6.25168,6.33524,-9999,-9999
