TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20080228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.475,15.609,2.157,18.927,3.903,17.475,0.0,15.609,2.157,0.0,18.927,3.903,0.0,423.14,-9999,-9999,303.947,303.947,0.0,-9999,-9999,300.925,300.925,0.0,-9999,-9999,319.66,319.66,0.0,-9999,-9999,11.203,11.203,0.0,101.286,101.286,0.0,0.0,0.0,0.0,3.67,3.67,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.3904,0.0,48.6563,-9999,-9999,-9999,-9999,11.2712,0.0,14.0793,-9999,-9999,-9999,-9999,11.0,3,21,27,0,0,0.222446,0.0,-9999,-9999,0.222446,0.0,-9999,-9999,0.298087,0.0,0.0376891,0.168863,0.181883,0.202657,0.240296,0.307448,0.379199,0.443794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887676,0.515406,0.0,-9999,-9999,-0.309331,0.958624,0.0,-9999,-9999,0.887676,0.515406,0.0,-9999,-9999,-0.309331,0.958624,0.0,-9999,-9999,0.778145,0.821017,0.823902,0.924378,1.03258,1.12428,1.24205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.429673,-0.377664,-0.320566,-0.292978,-0.267981,-0.210409,-0.182996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95805,1.95805,1.91345,0.0261706,1.739,1.78278,1.81595,1.8549,2.00042,2.05289,2.0707,1.5957,1.7356,1.61537,0.0259119,1.40358,1.46953,1.51911,1.5957,1.7277,1.78291,1.88403,3.16566,2.69737,3.84778,0.233688,2.42358,2.58097,2.67586,2.82152,5.52377,5.57864,5.66667,1.67113,1.46838,2.15631,0.161881,1.34132,1.38556,1.44383,1.51667,2.92094,2.9751,2.98633,-9999,-9999
20080229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.779,15.013,2.638,18.153,4.57,16.779,0.0,15.013,2.638,0.0,18.153,4.57,0.0,420.513,-9999,-9999,301.524,301.524,0.0,-9999,-9999,296.728,296.728,0.0,-9999,-9999,315.185,315.185,0.0,-9999,-9999,11.434,11.434,0.0,101.392,101.392,0.0,0.0,0.0,0.0,3.23,3.23,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.1483,0.0,46.5467,-9999,-9999,-9999,-9999,8.47644,0.0,10.4661,-9999,-9999,-9999,-9999,11.0,3,21,27,0,0,-0.0233986,0.0,-9999,-9999,-0.0233986,0.0,-9999,-9999,0.045234,0.0,0.0317513,-0.120734,-0.0870569,-0.0557336,-0.0233986,0.0750411,0.247307,0.270129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26825,0.740507,0.0,-9999,-9999,-1.0265,1.27878,0.0,-9999,-9999,1.26825,0.740507,0.0,-9999,-9999,-1.0265,1.27878,0.0,-9999,-9999,1.18795,1.21969,1.22036,1.28092,1.32221,1.49436,1.53543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.30256,-1.15548,-1.12827,-1.00807,-0.977133,-0.826433,-0.731448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89968,1.89968,1.85866,0.025274,1.6874,1.73873,1.76569,1.80455,1.94175,1.9921,2.00518,1.77994,1.92308,1.81342,0.0287084,1.4686,1.60527,1.68805,1.77994,1.92308,2.04241,2.11284,2.99593,2.55275,3.64747,0.220923,2.31214,2.44989,2.5324,2.67025,5.22762,5.27954,5.36285,1.68787,1.48785,2.16629,0.159756,1.36859,1.41339,1.46538,1.53771,2.91539,2.96949,2.9807,-9999,-9999
20080301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.372,15.652,3.362,18.711,5.067,17.372,0.0,15.652,3.362,0.0,18.711,5.067,0.0,417.864,-9999,-9999,297.57,297.57,0.0,-9999,-9999,300.952,300.952,0.0,-9999,-9999,319.689,319.689,0.0,-9999,-9999,12.345,12.345,0.0,101.479,101.479,0.0,0.0,0.0,0.0,1.966,1.966,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.5118,0.0,40.1971,-9999,-9999,-9999,-9999,18.2072,0.0,22.175,-9999,-9999,-9999,-9999,11.0,3,21,27,0,0,-0.158664,0.0,-9999,-9999,-0.158664,0.0,-9999,-9999,-0.104301,0.0,0.0356854,-0.24748,-0.23208,-0.213991,-0.129097,-0.0850691,-0.00735949,0.0424175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897754,0.521136,0.0,-9999,-9999,-0.970068,1.32829,0.0,-9999,-9999,0.897754,0.521136,0.0,-9999,-9999,-0.970068,1.32829,0.0,-9999,-9999,0.783388,0.820345,0.82323,0.912784,0.958655,1.04267,1.18815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14528,-1.14293,-1.11177,-0.973068,-0.892885,-0.841499,-0.799807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95383,1.95383,1.90891,0.0261376,1.7352,1.7774,1.81136,1.8504,1.99579,2.04837,2.06725,2.006,2.1125,2.01321,0.0259538,1.78476,1.86543,1.90469,1.97283,2.1125,2.21613,2.29585,3.21591,2.74018,3.90343,0.237811,2.43945,2.59515,2.71834,2.86631,5.61145,5.6672,5.75662,1.58729,1.3839,2.09815,0.163316,1.25556,1.2963,1.35428,1.42717,2.91113,2.96518,2.97637,-9999,-9999
20080302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.535,17.113,4.258,23.431,5.671,20.535,0.0,17.113,4.258,0.0,23.431,5.671,0.0,415.193,-9999,-9999,299.62,299.62,0.0,-9999,-9999,313.072,313.072,0.0,-9999,-9999,332.61,332.61,0.0,-9999,-9999,17.962,17.962,0.0,101.467,101.467,0.0,0.0,0.0,0.0,1.59,1.59,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.3904,0.0,47.0234,-9999,-9999,-9999,-9999,11.2712,0.0,13.5523,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,0.222446,0.0,-9999,-9999,0.222446,0.0,-9999,-9999,0.298087,0.0,0.0376891,0.168863,0.181883,0.202657,0.240296,0.307448,0.379199,0.443794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874561,0.506732,0.0,-9999,-9999,-0.344273,0.959913,0.0,-9999,-9999,0.874561,0.506732,0.0,-9999,-9999,-0.344273,0.959913,0.0,-9999,-9999,0.77001,0.810933,0.813687,0.943515,1.01678,1.13576,1.30344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523286,-0.52039,-0.455788,-0.327292,-0.303561,-0.24485,-0.21919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24252,2.24252,2.17668,0.0309473,1.98308,1.9923,2.04546,2.11278,2.25062,2.34832,2.39853,1.85848,2.02007,1.87859,0.0282662,1.60388,1.69974,1.75182,1.85848,2.00412,2.09307,2.17946,4.43156,3.776,5.31559,0.333146,3.13075,3.29852,3.7459,3.9498,7.73264,7.80945,7.93268,0.923273,0.703762,1.66139,0.195205,0.532277,0.554437,0.630799,0.726935,2.90716,2.96113,2.9723,-9999,-9999
20080303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.891,20.733,4.983,26.564,5.71,23.891,0.0,20.733,4.983,0.0,26.564,5.71,0.0,412.501,-9999,-9999,295.017,295.017,0.0,-9999,-9999,328.013,328.013,0.0,-9999,-9999,348.54,348.54,0.0,-9999,-9999,23.31,23.31,0.0,101.25,101.25,0.0,0.0,0.0,0.0,1.533,1.533,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.1483,0.0,44.9721,-9999,-9999,-9999,-9999,8.47644,0.0,10.1055,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,-0.0233986,0.0,-9999,-9999,-0.0233986,0.0,-9999,-9999,0.045234,0.0,0.0317513,-0.120734,-0.0870569,-0.0557336,-0.0233986,0.0750411,0.247307,0.270129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23783,0.736605,0.0,-9999,-9999,-1.08902,1.26132,0.0,-9999,-9999,1.23783,0.736605,0.0,-9999,-9999,-1.08902,1.26132,0.0,-9999,-9999,1.16119,1.19213,1.19213,1.28934,1.34214,1.49902,1.54859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44741,-1.27412,-1.24586,-1.06989,-1.03776,-0.928411,-0.829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55203,2.55203,2.46319,0.0364179,2.20148,2.26359,2.32209,2.39437,2.55203,2.66978,2.75507,2.38223,2.57543,2.41796,0.0386679,1.93135,2.18669,2.24011,2.38194,2.57543,2.70963,2.79052,5.83114,4.96854,6.93687,0.445435,3.90356,4.13064,4.92893,5.19723,10.1748,10.2758,10.438,0.643376,0.456241,1.50036,0.204712,0.318582,0.335047,0.392206,0.475088,2.89917,2.95304,2.96418,-9999,-9999
20080304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.483,21.84,3.714,26.72,5.209,24.483,0.0,21.84,3.714,0.0,26.72,5.209,0.0,409.79,-9999,-9999,262.002,262.002,0.0,-9999,-9999,349.756,349.756,0.0,-9999,-9999,371.72,371.72,0.0,-9999,-9999,22.598,22.598,0.0,101.232,101.232,0.0,0.0,0.0,0.0,1.588,1.588,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.5118,0.0,39.0694,-9999,-9999,-9999,-9999,18.2072,0.0,21.5905,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,-0.158664,0.0,-9999,-9999,-0.158664,0.0,-9999,-9999,-0.104301,0.0,0.0356854,-0.24748,-0.23208,-0.213991,-0.129097,-0.0850691,-0.00735949,0.0424175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884182,0.512546,0.0,-9999,-9999,-1.03042,1.31629,0.0,-9999,-9999,0.884182,0.512546,0.0,-9999,-9999,-1.03042,1.31629,0.0,-9999,-9999,0.775014,0.810292,0.813045,0.898528,0.998963,1.03189,1.28385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31601,-1.26108,-1.24159,-1.03354,-0.950272,-0.900213,-0.86155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60311,2.60311,2.51101,0.0372869,2.23953,2.30852,2.36648,2.43751,2.60311,2.72295,2.81265,2.6053,2.76177,2.61531,0.03337,2.24689,2.39128,2.43308,2.56671,2.76177,2.89765,2.97043,5.98319,5.0981,7.11631,0.457211,4.00381,4.23799,5.05746,5.29802,10.4401,10.5438,10.7102,0.652208,0.459491,1.47793,0.200098,0.314941,0.332511,0.392298,0.478823,2.85405,2.90738,2.9183,-9999,-9999
20080305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.71,23.162,3.653,27.866,5.362,25.71,0.0,23.162,3.653,0.0,27.866,5.362,0.0,407.059,-9999,-9999,287.113,287.113,0.0,-9999,-9999,350.283,350.283,0.0,-9999,-9999,372.281,372.281,0.0,-9999,-9999,23.133,23.133,0.0,101.408,101.408,0.0,0.0,0.0,0.0,1.285,1.285,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.3904,0.0,45.7914,-9999,-9999,-9999,-9999,11.2712,0.0,13.2939,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,0.222446,0.0,-9999,-9999,0.222446,0.0,-9999,-9999,0.298087,0.0,0.0376891,0.168863,0.181883,0.202657,0.240296,0.307448,0.379199,0.443794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874561,0.506732,0.0,-9999,-9999,-0.344273,0.959913,0.0,-9999,-9999,0.874561,0.506732,0.0,-9999,-9999,-0.344273,0.959913,0.0,-9999,-9999,0.77001,0.810933,0.813687,0.943515,1.01678,1.13576,1.30344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523286,-0.52039,-0.455788,-0.327292,-0.303561,-0.24485,-0.21919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71938,2.71938,2.61819,0.0394455,2.31991,2.41029,2.46488,2.53453,2.71938,2.84361,2.94759,2.29889,2.49693,2.32011,0.0339483,1.94071,2.08652,2.12844,2.29889,2.48045,2.58075,2.67474,6.56942,5.59761,7.79291,0.504957,4.31533,4.59058,5.47396,5.81711,11.463,11.5769,11.7595,0.679845,0.494832,1.51604,0.200189,0.362344,0.377946,0.432077,0.51299,2.88299,2.93664,2.9477,-9999,-9999
20080306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.121,23.763,3.777,29.963,5.634,27.121,0.0,23.763,3.777,0.0,29.963,5.634,0.0,404.31,-9999,-9999,268.394,268.394,0.0,-9999,-9999,365.703,365.703,0.0,-9999,-9999,388.721,388.721,0.0,-9999,-9999,27.435,27.435,0.0,101.448,101.448,0.0,0.0,0.0,0.0,1.533,1.533,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.1483,0.0,44.0734,-9999,-9999,-9999,-9999,8.47644,0.0,9.95067,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,-0.0233986,0.0,-9999,-9999,-0.0233986,0.0,-9999,-9999,0.045234,0.0,0.0317513,-0.120734,-0.0870569,-0.0557336,-0.0233986,0.0750411,0.247307,0.270129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23783,0.736605,0.0,-9999,-9999,-1.08902,1.26132,0.0,-9999,-9999,1.23783,0.736605,0.0,-9999,-9999,-1.08902,1.26132,0.0,-9999,-9999,1.16119,1.19213,1.19213,1.28934,1.34214,1.49902,1.54859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44741,-1.27412,-1.24586,-1.06989,-1.03776,-0.928411,-0.829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85622,2.85622,2.74377,0.0420788,2.41241,2.52989,2.57611,2.6554,2.85622,2.98549,3.10777,2.66355,2.87962,2.69854,0.0440713,2.14228,2.42532,2.50413,2.65881,2.87962,3.02056,3.10622,7.36001,6.27125,8.70128,0.570212,4.71446,5.04857,6.01857,6.51717,12.8425,12.9701,13.1747,0.429473,0.282104,1.3677,0.208481,0.18098,0.192421,0.232153,0.29619,2.86146,2.90625,2.92583,-9999,-9999
20080307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.508,23.637,3.425,28.938,5.451,26.508,0.0,23.637,3.425,0.0,28.938,5.451,0.0,401.544,-9999,-9999,260.343,260.343,0.0,-9999,-9999,369.022,369.022,0.0,-9999,-9999,392.26,392.26,0.0,-9999,-9999,24.291,24.291,0.0,101.437,101.437,0.0,0.0,0.0,0.0,1.463,1.463,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.5118,0.0,38.4805,-9999,-9999,-9999,-9999,18.2072,0.0,21.3624,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,-0.158664,0.0,-9999,-9999,-0.158664,0.0,-9999,-9999,-0.104301,0.0,0.0356854,-0.24748,-0.23208,-0.213991,-0.129097,-0.0850691,-0.00735949,0.0424175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884182,0.512546,0.0,-9999,-9999,-1.03042,1.31629,0.0,-9999,-9999,0.884182,0.512546,0.0,-9999,-9999,-1.03042,1.31629,0.0,-9999,-9999,0.775014,0.810292,0.813045,0.898528,0.998963,1.03189,1.28385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31601,-1.26108,-1.24159,-1.03354,-0.950272,-0.900213,-0.86155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7958,2.7958,2.68849,0.0408945,2.37216,2.47713,2.5293,2.60222,2.7958,2.92288,3.03667,2.7836,2.95446,2.79279,0.0363649,2.37952,2.54838,2.6425,2.74186,2.95446,3.09457,3.17036,6.98581,5.9524,8.27217,0.539162,4.52978,4.83528,5.71257,6.18582,12.1896,12.3106,12.5049,0.606555,0.433035,1.45958,0.199782,0.308811,0.323566,0.374347,0.450025,2.84927,2.90251,2.91342,-9999,-9999
20080308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.617,24.196,3.607,30.511,5.72,27.617,0.0,24.196,3.607,0.0,30.511,5.72,0.0,398.76,-9999,-9999,277.138,277.138,0.0,-9999,-9999,365.41,365.41,0.0,-9999,-9999,388.409,388.409,0.0,-9999,-9999,27.775,27.775,0.0,101.298,101.298,0.0,0.0,0.0,0.0,1.454,1.454,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.3904,0.0,45.4141,-9999,-9999,-9999,-9999,11.2712,0.0,13.2173,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,0.222446,0.0,-9999,-9999,0.222446,0.0,-9999,-9999,0.298087,0.0,0.0376891,0.168863,0.181883,0.202657,0.240296,0.307448,0.379199,0.443794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874561,0.506732,0.0,-9999,-9999,-0.344273,0.959913,0.0,-9999,-9999,0.874561,0.506732,0.0,-9999,-9999,-0.344273,0.959913,0.0,-9999,-9999,0.77001,0.810933,0.813687,0.943515,1.01678,1.13576,1.30344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523286,-0.52039,-0.455788,-0.327292,-0.303561,-0.24485,-0.21919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9039,2.9039,2.78758,0.0429984,2.44484,2.57158,2.61251,2.69757,2.9039,3.03494,3.16346,2.46984,2.68146,2.4895,0.0368373,2.06564,2.26553,2.28588,2.46984,2.66403,2.76924,2.86607,7.62737,6.49906,9.00873,0.592287,4.85073,5.2045,6.2372,6.75391,13.309,13.4412,13.6533,0.442889,0.299559,1.37609,0.206559,0.203234,0.213945,0.25086,0.312858,2.85876,2.88573,2.92302,-9999,-9999
20080309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.702,25.8,3.09,31.157,5.047,28.702,0.0,25.8,3.09,0.0,31.157,5.047,0.0,395.962,-9999,-9999,274.747,274.747,0.0,-9999,-9999,367.514,367.514,0.0,-9999,-9999,390.653,390.653,0.0,-9999,-9999,29.968,29.968,0.0,101.321,101.321,0.0,0.0,0.0,0.0,1.516,1.516,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.1483,0.0,43.7392,-9999,-9999,-9999,-9999,8.47644,0.0,9.91174,-9999,-9999,-9999,-9999,11.0,3,22,26,0,0,-0.0233986,0.0,-9999,-9999,-0.0233986,0.0,-9999,-9999,0.045234,0.0,0.0317513,-0.120734,-0.0870569,-0.0557336,-0.0233986,0.0750411,0.247307,0.270129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23783,0.736605,0.0,-9999,-9999,-1.08902,1.26132,0.0,-9999,-9999,1.23783,0.736605,0.0,-9999,-9999,-1.08902,1.26132,0.0,-9999,-9999,1.16119,1.19213,1.19213,1.28934,1.34214,1.49902,1.54859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44741,-1.27412,-1.24586,-1.06989,-1.03776,-0.928411,-0.829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00634,3.00634,2.88211,0.0449395,2.516,2.66128,2.69202,2.78867,3.00634,3.14126,3.28212,2.80243,3.02974,2.83688,0.0468361,2.24588,2.54273,2.63404,2.79533,3.02974,3.17399,3.262,8.12485,6.92295,9.5837,0.632932,5.11925,5.5072,6.64401,7.19442,14.1771,14.3179,14.5438,0.373914,0.236963,1.33568,0.210439,0.142258,0.153159,0.19123,0.250344,2.85118,2.87811,2.91529,-9999,-9999
20080310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.352,26.559,3.611,31.921,5.36,29.352,0.0,26.559,3.611,0.0,31.921,5.36,0.0,393.148,-9999,-9999,269.956,269.956,0.0,-9999,-9999,378.745,378.745,0.0,-9999,-9999,402.626,402.626,0.0,-9999,-9999,30.878,30.878,0.0,101.201,101.201,0.0,0.0,0.0,0.0,1.634,1.634,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.5118,0.0,38.1003,-9999,-9999,-9999,-9999,18.2072,0.0,21.2296,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,-0.158664,0.0,-9999,-9999,-0.158664,0.0,-9999,-9999,-0.104301,0.0,0.0356854,-0.24748,-0.23208,-0.213991,-0.129097,-0.0850691,-0.00735949,0.0424175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911853,0.518047,0.0,-9999,-9999,-1.13246,1.23403,0.0,-9999,-9999,0.911853,0.518047,0.0,-9999,-9999,-1.13246,1.23403,0.0,-9999,-9999,0.801124,0.834868,0.837501,0.927583,1.01374,1.05515,1.28463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42071,-1.36655,-1.3448,-1.13246,-1.05095,-0.998893,-0.958683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07049,3.07049,2.94077,0.0462236,2.5586,2.71728,2.74008,2.84681,3.07049,3.20773,3.3577,3.03803,3.22915,3.04507,0.0410598,2.56596,2.76461,2.88209,2.99089,3.22915,3.37519,3.45521,8.53277,7.27052,10.0511,0.666983,5.31829,5.73773,6.97759,7.55563,14.8889,15.0368,15.274,0.337954,0.213427,1.3114,0.209775,0.130159,0.139522,0.172069,0.225189,2.83727,2.86413,2.90113,-9999,-9999
