TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130316,23.578,1.0,20.7,1.212,1.0,26.226,4.896,1.0,25.623,23.44,2.363,27.632,3.671,23.578,1.0,20.7,1.212,1.0,26.226,4.896,1.0,394.968,259.826,1.0,227.02,259.826,1.0,347.99,0.0,390.079,390.079,0.0,414.378,1.0,410.53,414.378,1.0,12.129,1.0,19.471,12.129,1.0,96.026,96.119,1.0,0.251,8.4,1.0,4.812,4.385,1.0,0.516444444444,0.9375,-9999,0.0,32.9583333333,1.0,443.916666667,1.0,391.064,1.0,26.26,1.0,47.2,1.0,-7.20833,1.0,76.2399,0.979167,105.679,-9999,-9999,5.59145,-9999,36.2242,1.0,50.2114,-9999,-9999,4.75868,-9999,11.0,3,23,25,23,25,0.305545,0.958333,0.117091,0.130972,0.294185,0.958333,0.117619,0.131444,0.280535,0.956771,0.00815712,0.179596,0.208431,0.233831,0.296117,0.309287,0.325792,0.349728,0.9375,0.9375,0.958333,0.958333,0.958333,0.958333,0.958333,1.79509,0.296231,1.0,0.126005,0.150228,-1.08616,1.9415,0.92,0.183018,0.184772,1.77225,0.290781,1.0,0.129875,0.153489,-1.08616,1.9415,0.92,0.181882,0.183648,1.53919,1.63902,1.673,1.77613,1.80262,1.80262,1.85086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.14893,-1.10653,-1.09432,-1.08616,-1.08616,-1.05572,-1.05563,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.79071,1.78874,1.79049,0.01538,1.56872,1.66807,1.72004,1.79071,1.87852,1.89702,1.90901,1.49459,1.49456,1.50996,0.00803136,1.38232,1.45964,1.47378,1.49459,1.54955,1.56923,1.57122,1.76902,1.7826,1.72758,0.0129848,1.5777,1.64031,1.66287,1.73679,1.7826,1.82141,1.82896,1.5609,1.56664,1.53261,0.00650637,1.44675,1.4909,1.5004,1.52642,1.5609,1.56664,1.59386,-9999,-9999
20130317,25.484,1.0,21.62,1.912,1.0,29.038,4.945,1.0,26.977,24.26,2.625,29.477,4.087,25.484,1.0,21.62,1.912,1.0,29.038,4.945,1.0,392.39,272.458,1.0,237.398,272.458,1.0,361.094,0.0,397.592,397.592,0.0,392.192,1.0,418.429,392.192,1.0,15.759,1.0,22.13,15.759,1.0,95.942,95.988,1.0,0.622,3.0,1.0,3.896,4.285,1.0,0.522954545455,0.916666666667,-9999,0.0,33.4375,1.0,450.5,1.0,382.269,1.0,26.11,1.0,44.401,0.9375,2.33507,1.0,79.1515,0.979167,110.247,-9999,-9999,5.49024,-9999,29.8276,1.0,41.5456,-9999,-9999,4.85479,-9999,11.0,3,23,25,23,25,0.487201,0.958333,0.129069,0.154793,0.483461,0.958333,0.129278,0.154967,0.462699,0.958854,0.00997725,0.369567,0.373079,0.383216,0.48426,0.492126,0.54398,0.549578,0.9375,0.9375,0.958333,0.958333,0.958333,0.979167,0.979167,1.56516,1.36931,1.0,0.182792,0.220523,-0.538527,1.60395,0.92,0.169549,0.176818,1.55803,1.36837,1.0,0.184714,0.222118,-0.538891,1.60342,0.92,0.168326,0.175646,1.31616,1.32706,1.37162,1.55949,1.57378,1.57378,1.58368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.555104,-0.541757,-0.538891,-0.538527,-0.530223,-0.441403,-0.440153,0.92,0.92,0.92,0.92,0.88,0.96,0.96,1.87878,1.87186,1.8738,0.0171132,1.63091,1.73445,1.77983,1.87878,1.97096,2.0058,2.01229,1.39452,1.3884,1.4111,0.00830506,1.26134,1.3642,1.3884,1.39656,1.44859,1.46546,1.47884,2.19822,2.20409,2.17758,0.0332609,1.77399,1.97178,2.15197,2.19124,2.20409,2.21892,2.70433,1.59796,1.59847,1.57986,0.0184504,1.33501,1.43283,1.56968,1.59192,1.59847,1.62348,1.84225,-9999,-9999
20130318,26.941,1.0,24.018,4.536,1.0,29.63,6.084,1.0,27.958,25.095,2.911,30.591,4.283,26.941,1.0,24.018,4.536,1.0,29.63,6.084,1.0,389.801,276.391,1.0,254.717,276.391,1.0,363.753,0.0,392.032,392.032,0.0,395.03,1.0,412.584,395.03,1.0,20.331,1.0,24.381,20.331,1.0,95.567,95.652,1.0,0.0,0.2,1.0,3.439,3.208,1.0,0.332765957447,0.979166666667,-9999,-9999,34.5416666667,1.0,462.395833333,1.0,383.47,1.0,27.82,1.0,48.1,1.0,14.8542,1.0,62.2477,1.0,87.1058,-9999,-9999,4.97057,-9999,43.0394,1.0,60.2269,-9999,-9999,4.63067,-9999,11.0,3,23,25,23,25,0.602617,0.9375,0.104234,0.146722,0.592441,0.9375,0.103755,0.146383,0.631994,0.941146,0.0184179,0.510623,0.5558,0.567824,0.602617,0.606261,0.76232,0.914582,0.895833,0.9375,0.9375,0.9375,0.9375,1.0,1.0,1.39885,0.680555,0.956522,0.124441,0.185727,-0.171977,1.51094,0.92,0.155195,0.168335,1.37838,0.670425,0.956522,0.12398,0.185418,-0.171977,1.51094,0.92,0.154408,0.16761,1.26413,1.31508,1.32903,1.39885,1.4053,1.59083,1.74391,0.956522,0.956522,0.956522,0.956522,0.956522,1.0,1.0,-0.217701,-0.183517,-0.181535,-0.171977,-0.171174,-0.0531145,0.0877673,0.88,0.92,0.92,0.92,0.92,1.0,1.0,1.91396,1.90324,1.90359,0.0182757,1.65953,1.78109,1.80151,1.91396,1.99954,2.05024,2.06476,1.32929,1.3108,1.2716,0.013434,1.11108,1.14861,1.19135,1.30244,1.3423,1.3423,1.39328,2.46578,2.45324,2.43685,0.0363153,1.97749,2.18978,2.40228,2.45324,2.46578,2.47434,3.0124,1.54024,1.53094,1.52062,0.0210739,1.24953,1.34623,1.50186,1.53094,1.54024,1.55967,1.83103,-9999,-9999
20130319,29.129,1.0,26.987,4.991,1.0,31.1,5.716,1.0,27.905,25.252,3.607,30.346,4.846,29.129,1.0,26.987,4.991,1.0,31.1,5.716,1.0,387.201,271.839,1.0,247.098,271.839,1.0,379.021,0.0,395.533,395.533,0.0,399.437,1.0,416.264,399.437,1.0,26.358,1.0,24.484,26.358,1.0,95.528,95.576,1.0,0.704,0.0,1.0,2.333,2.736,1.0,0.276595744681,0.979166666667,-9999,0.0,35.5416666667,1.0,477.020833333,1.0,386.222,1.0,29.783,1.0,44.5,1.0,15.2955,1.0,27.2689,1.0,38.3131,-9999,-9999,3.43209,-9999,43.0631,1.0,60.5041,-9999,-9999,4.47819,-9999,11.0,3,23,25,23,25,0.775704,0.9375,0.104836,0.125041,0.764506,0.9375,0.104896,0.125091,0.753385,0.94375,0.00926096,0.66209,0.682083,0.692937,0.764506,0.776208,0.818386,0.866803,0.9375,0.9375,0.9375,0.9375,0.9375,0.958333,0.979167,1.75621,0.261195,1.0,0.115844,0.14577,-0.180502,1.82603,0.88,0.162064,0.167624,1.73414,0.254613,1.0,0.116036,0.145923,-0.180917,1.82556,0.88,0.162081,0.167641,1.55206,1.57924,1.59501,1.73414,1.75621,1.75621,1.77198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.216009,-0.190913,-0.185334,-0.180502,-0.178952,-0.10528,-0.0264609,0.88,0.88,0.88,0.88,0.88,0.92,0.96,1.99342,1.97801,1.97659,0.0204258,1.73112,1.81853,1.85136,1.99342,2.07335,2.14296,2.17112,1.24039,1.2135,1.22321,0.0125517,1.06903,1.12817,1.15843,1.22945,1.29306,1.29714,1.35273,2.63409,2.59229,2.56559,0.01724,2.36257,2.42691,2.47027,2.59229,2.63409,2.6599,2.74683,1.38034,1.35752,1.34429,0.0103562,1.23489,1.26985,1.27947,1.35752,1.38034,1.40207,1.45978,-9999,-9999
20130320,25.503,1.0,24.791,2.655,1.0,26.158,1.974,1.0,24.995,23.179,1.582,26.665,2.331,25.503,1.0,24.791,2.655,1.0,26.158,1.974,1.0,384.592,274.792,1.0,240.84,274.792,1.0,362.353,0.0,374.502,374.502,0.0,379.555,1.0,394.152,379.555,1.0,18.041,1.0,16.873,18.041,1.0,95.774,95.843,1.0,0.738,0.0,1.0,4.562,4.57,1.0,0.542708333333,1.0,-9999,0.0,36.8541666667,1.0,460.916666667,1.0,387.319,1.0,30.222,1.0,41.7,1.0,-2.97917,1.0,47.4298,1.0,66.9585,-9999,-9999,4.57064,-9999,73.2761,1.0,103.447,-9999,-9999,5.10306,-9999,11.0,3,23,25,23,25,0.317857,1.0,0.129393,0.130519,0.309118,1.0,0.128985,0.130115,0.328425,1.0,0.00480493,0.294926,0.309118,0.317016,0.317857,0.322939,0.343328,0.396354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45508,0.735939,1.0,0.161262,0.16489,-0.750572,1.80467,1.0,0.187892,0.187892,1.4375,0.72866,1.0,0.161879,0.165493,-0.750572,1.80467,1.0,0.186477,0.186477,1.40896,1.4375,1.45339,1.45508,1.4653,1.5063,1.60189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.750572,-0.750572,-0.750572,-0.750572,-0.750572,-0.750572,-0.7404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57539,1.56407,1.55887,0.0159668,1.37739,1.4258,1.45352,1.57539,1.60124,1.70138,1.72779,1.25245,1.25495,1.23044,0.0152808,1.08149,1.1075,1.13054,1.25495,1.28422,1.35805,1.37145,2.68051,2.62239,2.55159,0.0152989,2.36678,2.43996,2.46884,2.55116,2.62239,2.68051,2.68051,2.0681,2.04091,2.00641,0.00799806,1.902,1.94793,1.96337,2.01504,2.04091,2.0681,2.0681,-9999,-9999
20130321,18.653,1.0,17.832,1.693,1.0,19.409,3.031,1.0,20.613,19.378,2.169,21.748,3.23,18.653,1.0,17.832,1.693,1.0,19.409,3.031,1.0,381.972,179.917,1.0,246.179,179.917,1.0,329.645,0.0,352.33,352.33,0.0,395.959,1.0,370.841,395.959,1.0,7.946,1.0,12.272,7.946,1.0,95.94,96.025,1.0,0.0,0.0,1.0,2.738,3.394,1.0,0.474791666667,1.0,-9999,0.0,23.875,1.0,422.270833333,1.0,378.751,1.0,26.456,1.0,43.1,1.0,-21.9792,1.0,20.0554,1.0,28.3045,-9999,-9999,2.97791,-9999,61.8335,1.0,87.2664,-9999,-9999,4.73139,-9999,11.0,3,23,25,23,25,-0.612985,1.0,0.125789,0.130564,-0.618711,1.0,0.124559,0.12938,-0.6125,1.0,0.00455914,-0.681156,-0.649245,-0.619894,-0.612985,-0.588441,-0.579267,-0.577362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1507,0.496697,1.0,0.148598,0.154318,-2.19279,2.28789,1.0,0.18835,0.199641,1.14055,0.488359,1.0,0.146127,0.15194,-2.19405,2.28556,1.0,0.187186,0.198542,1.02345,1.06745,1.11487,1.13699,1.14055,1.1507,1.1507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.3084,-2.24664,-2.19405,-2.19279,-2.11441,-2.11427,-2.04182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0577,1.055,1.04622,0.00876316,0.951508,0.978099,0.985927,1.05385,1.0577,1.10947,1.1605,1.63507,1.67371,1.65872,0.0127799,1.53321,1.56519,1.59012,1.65953,1.67371,1.75872,1.83797,2.27312,2.26638,2.13755,0.0242795,1.76054,1.98983,2.03288,2.19535,2.26638,2.27312,2.27312,2.29074,2.27981,2.22794,0.0113714,2.04347,2.15466,2.20907,2.24268,2.27981,2.29074,2.29074,-9999,-9999
20130322,20.976,1.0,19.001,3.509,1.0,22.794,4.202,1.0,21.381,19.262,2.804,23.33,3.708,20.976,1.0,19.001,3.509,1.0,22.794,4.202,1.0,379.345,244.786,1.0,265.086,244.786,1.0,331.152,0.0,339.302,339.302,0.0,352.848,1.0,357.143,352.848,1.0,13.183,1.0,15.265,13.183,1.0,95.921,95.997,1.0,0.0,0.0,1.0,2.741,2.356,1.0,0.251458333333,1.0,-9999,0.0,33.0208333333,1.0,433.145833333,1.0,381.868,1.0,26.278,1.0,42.7,1.0,-0.916667,1.0,26.4219,1.0,37.2895,-9999,-9999,3.02748,-9999,61.0926,1.0,86.2208,-9999,-9999,4.99435,-9999,11.0,3,23,25,23,25,-0.712816,0.895833,0.113368,0.115703,-0.710397,0.895833,0.112726,0.115074,-0.718536,0.896354,0.00356461,-0.755057,-0.742968,-0.732923,-0.720432,-0.710397,-0.696711,-0.678626,0.895833,0.895833,0.895833,0.895833,0.895833,0.895833,0.895833,1.18837,0.372534,1.0,0.106542,0.118044,-2.41215,2.04664,0.8,0.185442,0.185496,1.19323,0.374738,1.0,0.105465,0.117072,-2.41215,2.04664,0.8,0.184623,0.184677,1.11261,1.13626,1.15766,1.17352,1.19323,1.2379,1.2576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.42793,-2.4211,-2.4211,-2.41857,-2.41215,-2.41215,-2.41215,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.21182,1.21202,1.20064,0.00816541,1.11894,1.13321,1.14301,1.19869,1.21202,1.27264,1.30097,1.93897,1.92242,1.91918,0.00571868,1.86343,1.87594,1.88512,1.91773,1.93897,1.95126,1.99665,2.19089,2.17356,2.22332,0.0588653,1.65924,1.95818,2.01063,2.17356,2.19089,2.91937,2.95343,2.46208,2.43752,2.47172,0.0303278,2.19292,2.34225,2.36436,2.43752,2.46208,2.83488,2.85205,-9999,-9999
20130323,24.046,1.0,21.818,4.466,1.0,26.096,4.884,1.0,23.555,20.823,3.343,26.069,4.345,24.046,1.0,21.818,4.466,1.0,26.096,4.884,1.0,376.71,260.344,1.0,261.498,260.344,1.0,346.138,0.0,351.15,351.15,0.0,361.778,1.0,369.6,361.778,1.0,19.451,1.0,19.113,19.451,1.0,95.933,95.98,1.0,0.0,0.0,1.0,2.703,2.679,1.0,0.237826086957,0.958333333333,-9999,0.0,34.9375,1.0,450.395833333,1.0,382.31,1.0,27.773,1.0,40.7,1.0,8.16667,1.0,23.2646,1.0,32.8336,-9999,-9999,4.0136,-9999,58.8363,1.0,83.0364,-9999,-9999,4.98057,-9999,11.0,3,23,25,23,25,-0.21706,0.833333,0.112141,0.112737,-0.216286,0.833333,0.111256,0.111857,-0.200005,0.839583,0.00744737,-0.222241,-0.222219,-0.222189,-0.216286,-0.201217,-0.199054,-0.0974063,0.833333,0.833333,0.833333,0.833333,0.875,0.875,0.833333,1.20262,0.244869,1.0,0.107539,0.11318,-1.50801,1.68939,0.68,0.182376,0.182768,1.20417,0.244276,1.0,0.105646,0.111383,-1.50801,1.68939,0.68,0.181455,0.181849,1.1976,1.1977,1.19787,1.20262,1.22308,1.26827,1.31313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.60077,-1.51319,-1.51298,-1.50801,-1.50452,-1.48926,-1.35448,0.76,0.68,0.68,0.68,0.76,0.68,0.68,1.42223,1.42607,1.41125,0.00782146,1.33539,1.34545,1.35776,1.41358,1.42607,1.47103,1.49651,1.64442,1.64236,1.61126,0.00963251,1.48307,1.53966,1.55748,1.61336,1.64442,1.67225,1.69557,1.55938,1.57237,2.07066,0.176752,1.15243,1.46843,1.46884,1.57237,1.80995,4.35128,4.44439,1.77777,1.7747,2.02293,0.089105,1.57815,1.7295,1.73153,1.77777,1.85102,3.19632,3.21434,-9999,-9999
20130324,24.7,1.0,23.347,3.981,1.0,25.945,5.234,1.0,24.613,21.967,3.19,27.048,4.4,24.7,1.0,23.347,3.981,1.0,25.945,5.234,1.0,374.069,279.911,1.0,260.815,279.911,1.0,348.994,0.0,354.861,354.861,0.0,356.483,1.0,373.502,356.483,1.0,20.871,1.0,20.759,20.871,1.0,95.791,95.861,1.0,0.0,0.0,1.0,3.199,2.843,1.0,0.312826086957,0.958333333333,-9999,0.0,38.4375,1.0,452.875,1.0,383.134,1.0,28.8,1.0,38.7,1.0,2.9375,1.0,20.2493,1.0,28.7152,-9999,-9999,3.18507,-9999,69.456,1.0,98.4945,-9999,-9999,4.59716,-9999,11.0,3,23,25,23,25,-0.386848,0.895833,0.112256,0.115366,-0.385079,0.895833,0.111438,0.11457,-0.367507,0.893229,0.00534069,-0.391067,-0.390653,-0.388084,-0.385079,-0.343211,-0.337439,-0.293656,0.895833,0.895833,0.895833,0.895833,0.895833,0.875,0.875,1.21598,0.307685,1.0,0.10436,0.108687,-1.83444,1.76251,0.8,0.184173,0.187185,1.21903,0.308009,1.0,0.103802,0.108151,-1.83398,1.76328,0.8,0.182733,0.185768,1.21598,1.21598,1.21598,1.24155,1.26622,1.2767,1.33992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.86578,-1.86578,-1.83759,-1.83444,-1.80546,-1.79889,-1.78733,0.8,0.8,0.8,0.8,0.76,0.76,0.8,1.45714,1.46687,1.44905,0.00595983,1.39167,1.4103,1.4242,1.44389,1.46687,1.50104,1.5225,1.8478,1.85195,1.81655,0.00772348,1.72911,1.74292,1.7726,1.81104,1.8478,1.85195,1.89106,1.03748,1.0672,1.63941,0.18631,0.84286,0.86653,1.03748,1.1258,1.4002,3.648,4.29959,1.58037,1.59373,1.89302,0.0994283,1.47843,1.49688,1.58037,1.61092,1.7141,2.97224,3.29442,-9999,-9999
20130325,28.114,1.0,25.521,4.683,1.0,30.706,6.034,1.0,27.919,24.845,3.482,30.992,4.384,28.114,1.0,25.521,4.683,1.0,30.706,6.034,1.0,371.421,254.896,1.0,239.965,254.896,1.0,368.929,0.0,374.252,374.252,0.0,393.398,1.0,393.889,393.398,1.0,28.943,1.0,28.523,28.943,1.0,94.943,94.963,1.0,0.0,0.0,1.0,5.939,5.532,1.0,0.334333333333,0.625,-9999,-9999,35.2083333333,1.0,468.020833333,1.0,385.871,1.0,29.069,1.0,37.8,1.0,8.5625,1.0,24.7209,0.958333,35.2379,-9999,-9999,2.7245,-9999,55.304,0.958333,78.832,-9999,-9999,4.43841,-9999,11.0,3,24,24,24,24,0.149717,0.9375,0.0963036,0.0980351,0.154819,0.9375,0.0952446,0.096995,0.155445,0.934896,0.00388236,0.101482,0.143988,0.144929,0.154819,0.162959,0.180676,0.190489,0.9375,0.916667,0.9375,0.9375,0.9375,0.9375,0.9375,1.38784,0.292483,1.0,0.0948462,0.0979105,-1.09929,1.68567,0.875,0.159542,0.161525,1.39737,0.282667,1.0,0.0941118,0.0971993,-1.09899,1.68607,0.875,0.157603,0.159611,1.373,1.38582,1.38784,1.39737,1.40693,1.43442,1.48277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.17741,-1.1376,-1.11973,-1.09929,-1.08817,-1.08712,-1.08633,0.875,0.875,0.833333,0.875,0.875,0.875,0.875,1.70963,1.72547,1.7026,0.00665926,1.64326,1.6582,1.66466,1.70424,1.72547,1.72547,1.78949,1.54721,1.57065,1.54715,0.00787897,1.46258,1.50066,1.50848,1.54721,1.57065,1.61272,1.6455,1.10398,1.10052,1.51199,0.140256,0.600505,1.09877,1.10052,1.18398,1.50418,1.57634,3.73538,1.06434,1.06376,1.29057,0.077494,0.845468,1.06181,1.06376,1.12135,1.22478,1.36255,2.52393,-9999,-9999
20130326,18.272,1.0,17.906,4.53,1.0,18.639,1.987,1.0,19.867,18.522,4.221,21.212,1.417,18.272,1.0,17.906,4.53,1.0,18.639,1.987,1.0,368.769,187.812,1.0,196.146,187.812,1.0,346.208,0.0,360.037,360.037,0.0,382.988,1.0,378.944,382.988,1.0,8.902,1.0,11.411,8.902,1.0,94.952,95.023,1.0,0.697,4.6,1.0,5.935,5.553,1.0,0.567027027027,0.770833333333,-9999,0.0,24.0,1.0,413.145833333,1.0,392.395,1.0,25.1,1.0,36.1,1.0,-41.1406,1.0,48.9726,0.979167,70.146,-9999,-9999,3.95467,-9999,49.2421,1.0,70.532,-9999,-9999,4.09427,-9999,11.0,3,24,24,24,24,-0.524533,0.9375,0.110372,0.121541,-0.509512,0.9375,0.109091,0.120379,-0.525933,0.939583,0.00671774,-0.617042,-0.602754,-0.526008,-0.509512,-0.506526,-0.500965,-0.478882,0.958333,0.958333,0.958333,0.9375,0.9375,0.9375,0.916667,0.955414,0.671206,1.0,0.104091,0.107027,-1.96634,1.95351,0.875,0.185511,0.200855,0.983045,0.651199,1.0,0.102514,0.105494,-1.96502,1.95565,0.875,0.183565,0.199059,0.925853,0.951487,0.955414,0.982912,0.986728,1.00128,1.02566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.12369,-2.11695,-1.9672,-1.96634,-1.96394,-1.96295,-1.9415,0.916667,0.916667,0.875,0.875,0.875,0.875,0.833333,0.997399,1.01137,0.994149,0.0029077,0.958367,0.974563,0.974563,0.996342,1.00816,1.01137,1.01703,1.50393,1.52088,1.52008,0.00654042,1.48438,1.48852,1.4991,1.50393,1.52088,1.59847,1.61314,0.577851,0.605714,0.694483,0.0517687,0.172203,0.281991,0.577851,0.605714,0.748978,0.776004,1.43514,1.52388,1.53649,1.54528,0.0230864,1.32331,1.39548,1.45616,1.52388,1.57821,1.57977,1.84952,-9999,-9999
